Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Passing Yards,28,92,318,2031,28,12
Passing Yards,28,93,317,2023,28,2
Passing Yards,28,94,317,2042,28,12
Passing Yards,28,95,316,2024,28,10
Passing Yards,28,96,316,2033,28,16
Passing Yards,28,97,316,2039,28,16
Passing Yards,28,98,316,2045,28,11
Passing Yards,28,99,316,2052,28,31
Passing Yards Allowed,28,0,75,2021,28,31
Passing Yards Allowed,28,1,84,2036,28,15
Passing Yards Allowed,28,2,96,2022,28,12
Passing Yards Allowed,28,3,97,2063,28,12
Passing Yards Allowed,28,4,100,2052,28,13
Passing Yards Allowed,28,5,100,2060,28,14
Passing Yards Allowed,28,6,104,2069,28,25
Passing Yards Allowed,28,7,107,2024,28,16
Passing Yards Allowed,28,8,108,2028,28,20
Passing Yards Allowed,28,9,108,2049,28,12
Passing Yards Allowed,28,10,110,2051,28,12
Passing Yards Allowed,28,11,111,2020,28,12
Passing Yards Allowed,28,12,111,2048,28,9
Passing Yards Allowed,28,13,114,2028,28,23
Passing Yards Allowed,28,14,116,2069,28,31
Passing Yards Allowed,28,15,120,2026,28,21
Passing Yards Allowed,28,16,120,2052,28,11
Passing Yards Allowed,28,17,121,2038,28,12
Passing Yards Allowed,28,18,121,2042,28,11
Passing Yards Allowed,28,19,122,2023,28,11
Passing Yards Allowed,28,20,122,2028,28,12
Passing Yards Allowed,28,21,122,2054,28,12
Passing Yards Allowed,28,22,123,2020,28,12
Passing Yards Allowed,28,23,123,2042,28,18
Passing Yards Allowed,28,24,124,2066,28,7
Passing Yards Allowed,28,25,125,2026,28,12
Passing Yards Allowed,28,26,127,2041,28,12
Passing Yards Allowed,28,27,128,2065,28,2
Passing Yards Allowed,28,28,130,2054,28,8
Passing Yards Allowed,28,29,131,2050,28,31
Passing Yards Allowed,28,30,132,2044,28,10
Passing Yards Allowed,28,31,133,2062,28,11
Passing Yards Allowed,28,32,134,2038,28,22
Passing Yards Allowed,28,33,134,2042,28,12
Passing Yards Allowed,28,34,136,2035,28,11
Passing Yards Allowed,28,35,137,2023,28,16
Passing Yards Allowed,28,36,137,2047,28,4
Passing Yards Allowed,28,37,138,2059,28,13
Passing Yards Allowed,28,38,139,2029,28,31
Passing Yards Allowed,28,39,140,2034,28,13
Passing Yards Allowed,28,40,140,2048,28,31
Passing Yards Allowed,28,41,140,2068,28,11
Passing Yards Allowed,28,42,141,2055,28,11
Passing Yards Allowed,28,43,142,2028,28,13
Passing Yards Allowed,28,44,142,2029,28,31
Passing Yards Allowed,28,45,142,2040,28,13
Passing Yards Allowed,28,46,142,2067,28,16
Passing Yards Allowed,28,47,144,2042,28,3
Passing Yards Allowed,28,48,145,2042,28,21
Passing Yards Allowed,28,49,145,2060,28,19
Passing Yards Allowed,28,50,145,2064,28,8
Passing Yards Allowed,28,51,146,2033,28,11
Passing Yards Allowed,28,52,146,2035,28,2
Passing Yards Allowed,28,53,146,2063,28,14
Passing Yards Allowed,28,54,148,2043,28,31
Passing Yards Allowed,28,55,148,2053,28,22
Passing Yards Allowed,28,56,149,2028,28,31
Passing Yards Allowed,28,57,149,2032,28,31
Passing Yards Allowed,28,58,149,2035,28,30
Passing Yards Allowed,28,59,149,2059,28,30
Passing Yards Allowed,28,60,149,2060,28,3
Passing Yards Allowed,28,61,150,2027,28,14
Passing Yards Allowed,28,62,150,2051,28,12
Passing Yards Allowed,28,63,151,2037,28,24
Passing Yards Allowed,28,64,151,2050,28,22
Passing Yards Allowed,28,65,151,2051,28,3
Passing Yards Allowed,28,66,152,2039,28,22
Passing Yards Allowed,28,67,152,2051,28,11
Passing Yards Allowed,28,68,153,2030,28,3
Passing Yards Allowed,28,69,153,2033,28,31
Passing Yards Allowed,28,70,154,2032,28,10
Passing Yards Allowed,28,71,154,2056,28,6
Passing Yards Allowed,28,72,154,2058,28,8
Passing Yards Allowed,28,73,154,2066,28,11
Passing Yards Allowed,28,74,155,2062,28,31
Passing Yards Allowed,28,75,156,2027,28,31
Passing Yards Allowed,28,76,156,2028,28,31
Passing Yards Allowed,28,77,156,2044,28,12
Passing Yards Allowed,28,78,156,2047,28,31
Passing Yards Allowed,28,79,156,2049,28,8
Passing Yards Allowed,28,80,157,2020,28,11
Passing Yards Allowed,28,81,157,2022,28,8
Passing Yards Allowed,28,82,157,2030,28,11
Passing Yards Allowed,28,83,157,2066,28,12
Passing Yards Allowed,28,84,158,2020,28,22
Passing Yards Allowed,28,85,158,2037,28,12
Passing Yards Allowed,28,86,158,2052,28,11
Passing Yards Allowed,28,87,159,2031,28,17
Passing Yards Allowed,28,88,159,2067,28,20
Passing Yards Allowed,28,89,160,2041,28,26
Passing Yards Allowed,28,90,160,2050,28,21
Passing Yards Allowed,28,91,160,2059,28,3
Passing Yards Allowed,28,92,160,2064,28,11
Passing Yards Allowed,28,93,161,2025,28,11
Passing Yards Allowed,28,94,161,2047,28,1
Passing Yards Allowed,28,95,161,2049,28,14
Passing Yards Allowed,28,96,161,2065,28,11
Passing Yards Allowed,28,97,163,2025,28,24
Passing Yards Allowed,28,98,163,2058,28,21
Passing Yards Allowed,28,99,163,2061,28,8
Rushing Yards,28,0,262,2050,28,31
Rushing Yards,28,1,252,2035,28,8
Rushing Yards,28,2,248,2036,28,9
Rushing Yards,28,3,228,2021,28,26
Rushing Yards,28,4,226,2036,28,16
Rushing Yards,28,5,226,2056,28,2
Rushing Yards,28,6,225,2068,28,22
Rushing Yards,28,7,222,2068,28,15
Rushing Yards,28,8,219,2020,28,15
Rushing Yards,28,9,215,2033,28,19
Rushing Yards,28,10,214,2061,28,31
Rushing Yards,28,11,213,2065,28,22
Rushing Yards,28,12,211,2047,28,2
Rushing Yards,28,13,210,2061,28,24
Rushing Yards,28,14,209,2035,28,19
Rushing Yards,28,15,208,2059,28,11
Rushing Yards,28,16,207,2032,28,5
Rushing Yards,28,17,207,2050,28,11
Rushing Yards,28,18,207,2065,28,26
Rushing Yards,28,19,205,2026,28,30
Rushing Yards,28,20,204,2066,28,14
Rushing Yards,28,21,202,2024,28,11
Rushing Yards,28,22,202,2026,28,11
Rushing Yards,28,23,201,2062,28,12
Rushing Yards,28,24,199,2026,28,12
Rushing Yards,28,25,198,2050,28,29
Rushing Yards,28,26,197,2024,28,14
Rushing Yards,28,27,197,2049,28,8
Rushing Yards,28,28,196,2036,28,11
Rushing Yards,28,29,196,2048,28,10
Rushing Yards,28,30,196,2051,28,17
Rushing Yards,28,31,195,2028,28,5
Rushing Yards,28,32,195,2035,28,12
Rushing Yards,28,33,193,2069,28,19
Rushing Yards,28,34,191,2047,28,27
Rushing Yards,28,35,190,2025,28,31
Rushing Yards,28,36,190,2029,28,31
Rushing Yards,28,37,189,2031,28,13
Rushing Yards,28,38,189,2043,28,12
Rushing Yards,28,39,188,2029,28,19
Rushing Yards,28,40,188,2030,28,21
Rushing Yards,28,41,187,2038,28,3
Rushing Yards,28,42,187,2050,28,2
Rushing Yards,28,43,187,2063,28,31
Rushing Yards,28,44,186,2028,28,31
Rushing Yards,28,45,186,2064,28,31
Rushing Yards,28,46,185,2040,28,23
Rushing Yards,28,47,184,2020,28,31
Rushing Yards,28,48,184,2020,28,11
Rushing Yards,28,49,184,2051,28,31
Rushing Yards,28,50,182,2020,28,31
Rushing Yards,28,51,182,2043,28,11
Rushing Yards,28,52,182,2051,28,27
Rushing Yards,28,53,181,2065,28,12
Rushing Yards,28,54,180,2057,28,16
Rushing Yards,28,55,179,2023,28,6
Rushing Yards,28,56,179,2039,28,11
Rushing Yards,28,57,179,2058,28,21
Rushing Yards,28,58,179,2062,28,21
Rushing Yards,28,59,178,2033,28,24
Rushing Yards,28,60,178,2063,28,31
Rushing Yards,28,61,177,2022,28,12
Rushing Yards,28,62,177,2024,28,9
Rushing Yards,28,63,177,2037,28,3
Rushing Yards,28,64,177,2060,28,15
Rushing Yards,28,65,175,2027,28,22
Rushing Yards,28,66,175,2031,28,31
Rushing Yards,28,67,175,2064,28,13
Rushing Yards,28,68,174,2067,28,31
Rushing Yards,28,69,173,2043,28,6
Rushing Yards,28,70,172,2058,28,29
Rushing Yards,28,71,169,2049,28,12
Rushing Yards,28,72,169,2050,28,22
Rushing Yards,28,73,167,2024,28,16
Rushing Yards,28,74,167,2024,28,5
Rushing Yards,28,75,167,2029,28,2
Rushing Yards,28,76,167,2050,28,21
Rushing Yards,28,77,166,2035,28,2
Rushing Yards,28,78,166,2037,28,6
Rushing Yards,28,79,166,2062,28,18
Rushing Yards,28,80,165,2050,28,30
Rushing Yards,28,81,165,2067,28,8
Rushing Yards,28,82,164,2023,28,17
Rushing Yards,28,83,164,2033,28,31
Rushing Yards,28,84,164,2064,28,14
Rushing Yards,28,85,163,2041,28,19
Rushing Yards,28,86,162,2021,28,25
Rushing Yards,28,87,162,2062,28,2
Rushing Yards,28,88,161,2032,28,12
Rushing Yards,28,89,161,2037,28,31
Rushing Yards,28,90,161,2043,28,23
Rushing Yards,28,91,161,2044,28,10
Rushing Yards,28,92,161,2065,28,2
Rushing Yards,28,93,160,2035,28,27
Rushing Yards,28,94,160,2046,28,31
Rushing Yards,28,95,160,2059,28,1
Rushing Yards,28,96,159,2030,28,31
Rushing Yards,28,97,159,2031,28,11
Rushing Yards,28,98,159,2038,28,12
Rushing Yards,28,99,159,2039,28,22
Rushing Yards Allowed,28,0,13,2059,28,17
Rushing Yards Allowed,28,1,16,2052,28,9
Rushing Yards Allowed,28,2,17,2052,28,31
Rushing Yards Allowed,28,3,25,2026,28,11
Rushing Yards Allowed,28,4,25,2039,28,11
Rushing Yards Allowed,28,5,30,2020,28,12
Rushing Yards Allowed,28,6,32,2021,28,31
Rushing Yards Allowed,28,7,34,2058,28,23
Rushing Yards Allowed,28,8,35,2042,28,3
Rushing Yards Allowed,28,9,35,2057,28,0
Rushing Yards Allowed,28,10,36,2043,28,17
Rushing Yards Allowed,28,11,37,2053,28,31
Rushing Yards Allowed,28,12,38,2043,28,4
Rushing Yards Allowed,28,13,38,2056,28,15
Rushing Yards Allowed,28,14,39,2036,28,19
Rushing Yards Allowed,28,15,40,2021,28,25
Rushing Yards Allowed,28,16,40,2032,28,31
Rushing Yards Allowed,28,17,41,2031,28,11
Rushing Yards Allowed,28,18,41,2035,28,27
Rushing Yards Allowed,28,19,41,2046,28,12
Rushing Yards Allowed,28,20,42,2021,28,0
Rushing Yards Allowed,28,21,42,2062,28,2
Rushing Yards Allowed,28,22,43,2057,28,14
Rushing Yards Allowed,28,23,44,2047,28,30
Rushing Yards Allowed,28,24,46,2058,28,11
Rushing Yards Allowed,28,25,47,2041,28,19
Rushing Yards Allowed,28,26,47,2059,28,30
Rushing Yards Allowed,28,27,48,2033,28,0
Rushing Yards Allowed,28,28,48,2069,28,12
Rushing Yards Allowed,28,29,49,2061,28,31
Rushing Yards Allowed,28,30,50,2024,28,11
Rushing Yards Allowed,28,31,50,2031,28,4
Rushing Yards Allowed,28,32,50,2056,28,9
Rushing Yards Allowed,28,33,50,2060,28,5
Rushing Yards Allowed,28,34,50,2062,28,7
Rushing Yards Allowed,28,35,51,2024,28,14
Rushing Yards Allowed,28,36,51,2031,28,12
Rushing Yards Allowed,28,37,51,2036,28,16
Rushing Yards Allowed,28,38,51,2038,28,3
Rushing Yards Allowed,28,39,51,2044,28,10
Rushing Yards Allowed,28,40,52,2023,28,4
Rushing Yards Allowed,28,41,52,2024,28,15
Rushing Yards Allowed,28,42,52,2030,28,31
Rushing Yards Allowed,28,43,52,2037,28,25
Rushing Yards Allowed,28,44,52,2039,28,1
Rushing Yards Allowed,28,45,52,2060,28,31
Rushing Yards Allowed,28,46,53,2020,28,5
Rushing Yards Allowed,28,47,53,2041,28,12
Rushing Yards Allowed,28,48,53,2063,28,27
Rushing Yards Allowed,28,49,54,2034,28,31
Rushing Yards Allowed,28,50,54,2035,28,2
Rushing Yards Allowed,28,51,55,2036,28,5
Rushing Yards Allowed,28,52,55,2047,28,2
Rushing Yards Allowed,28,53,55,2066,28,14
Rushing Yards Allowed,28,54,56,2040,28,11
Rushing Yards Allowed,28,55,56,2046,28,31
Rushing Yards Allowed,28,56,56,2053,28,2
Rushing Yards Allowed,28,57,57,2025,28,13
Rushing Yards Allowed,28,58,57,2035,28,19
Rushing Yards Allowed,28,59,57,2046,28,21
Rushing Yards Allowed,28,60,58,2020,28,15
Rushing Yards Allowed,28,61,58,2054,28,18
Rushing Yards Allowed,28,62,58,2056,28,10
Rushing Yards Allowed,28,63,59,2023,28,31
Rushing Yards Allowed,28,64,59,2028,28,10
Rushing Yards Allowed,28,65,59,2031,28,8
Rushing Yards Allowed,28,66,59,2031,28,11
Rushing Yards Allowed,28,67,59,2042,28,12
Rushing Yards Allowed,28,68,59,2066,28,12
Rushing Yards Allowed,28,69,60,2038,28,6
Rushing Yards Allowed,28,70,60,2042,28,30
Rushing Yards Allowed,28,71,60,2045,28,31
Rushing Yards Allowed,28,72,60,2061,28,31
Rushing Yards Allowed,28,73,60,2066,28,31
Rushing Yards Allowed,28,74,60,2066,28,11
Rushing Yards Allowed,28,75,61,2026,28,29
Rushing Yards Allowed,28,76,61,2032,28,15
Rushing Yards Allowed,28,77,61,2034,28,11
Rushing Yards Allowed,28,78,61,2037,28,11
Rushing Yards Allowed,28,79,61,2046,28,29
Rushing Yards Allowed,28,80,62,2025,28,24
Rushing Yards Allowed,28,81,62,2030,28,7
Rushing Yards Allowed,28,82,62,2034,28,12
Rushing Yards Allowed,28,83,62,2048,28,30
Rushing Yards Allowed,28,84,62,2057,28,31
Rushing Yards Allowed,28,85,63,2028,28,30
Rushing Yards Allowed,28,86,63,2030,28,22
Rushing Yards Allowed,28,87,63,2051,28,31
Rushing Yards Allowed,28,88,63,2053,28,25
Rushing Yards Allowed,28,89,63,2056,28,31
Rushing Yards Allowed,28,90,64,2022,28,12
Rushing Yards Allowed,28,91,64,2033,28,11
Rushing Yards Allowed,28,92,64,2039,28,14
Rushing Yards Allowed,28,93,64,2068,28,10
Rushing Yards Allowed,28,94,65,2038,28,11
Rushing Yards Allowed,28,95,65,2046,28,22
Rushing Yards Allowed,28,96,65,2048,28,9
Rushing Yards Allowed,28,97,65,2052,28,23
Rushing Yards Allowed,28,98,65,2064,28,12
Rushing Yards Allowed,28,99,65,2067,28,17
Total Yards,28,0,569,2026,28,12
Total Yards,28,1,551,2051,28,17
Total Yards,28,2,550,2068,28,22
Total Yards,28,3,542,2059,28,2
Total Yards,28,4,535,2035,28,2
Total Yards,28,5,534,2020,28,15
Total Yards,28,6,517,2024,28,14
Total Yards,28,7,513,2025,28,31
Total Yards,28,8,509,2062,28,21
Total Yards,28,9,504,2057,28,12
Total Yards,28,10,501,2026,28,8
Total Yards,28,11,501,2065,28,0
Total Yards,28,12,499,2024,28,11
Total Yards,28,13,498,2035,28,19
Total Yards,28,14,497,2023,28,31
Total Yards,28,15,497,2047,28,27
Total Yards,28,16,495,2047,28,4
Total Yards,28,17,492,2023,28,6
Total Yards,28,18,491,2035,28,8
Total Yards,28,19,491,2056,28,2
Total Yards,28,20,488,2021,28,19
Total Yards,28,21,487,2069,28,0
Total Yards,28,22,486,2062,28,2
Total Yards,28,23,484,2050,28,2
Total Yards,28,24,483,2020,28,12
Total Yards,28,25,479,2024,28,9
Total Yards,28,26,476,2021,28,25
Total Yards,28,27,476,2036,28,11
Total Yards,28,28,475,2039,28,11
Total Yards,28,29,474,2058,28,8
Total Yards,28,30,472,2038,28,12
Total Yards,28,31,472,2043,28,12
Total Yards,28,32,470,2029,28,2
Total Yards,28,33,468,2021,28,22
Total Yards,28,34,468,2057,28,24
Total Yards,28,35,468,2063,28,31
Total Yards,28,36,466,2051,28,31
Total Yards,28,37,462,2055,28,11
Total Yards,28,38,461,2025,28,24
Total Yards,28,39,457,2066,28,21
Total Yards,28,40,456,2035,28,11
Total Yards,28,41,456,2050,28,11
Total Yards,28,42,456,2060,28,16
Total Yards,28,43,456,2067,28,11
Total Yards,28,44,455,2033,28,31
Total Yards,28,45,454,2035,28,12
Total Yards,28,46,454,2057,28,16
Total Yards,28,47,454,2068,28,30
Total Yards,28,48,452,2057,28,11
Total Yards,28,49,452,2058,28,31
Total Yards,28,50,452,2063,28,13
Total Yards,28,51,452,2069,28,31
Total Yards,28,52,447,2027,28,19
Total Yards,28,53,447,2057,28,8
Total Yards,28,54,445,2037,28,3
Total Yards,28,55,445,2043,28,4
Total Yards,28,56,444,2025,28,13
Total Yards,28,57,444,2028,28,31
Total Yards,28,58,443,2020,28,11
Total Yards,28,59,443,2024,28,31
Total Yards,28,60,443,2056,28,11
Total Yards,28,61,443,2061,28,13
Total Yards,28,62,441,2036,28,16
Total Yards,28,63,441,2052,28,12
Total Yards,28,64,441,2066,28,23
Total Yards,28,65,440,2032,28,15
Total Yards,28,66,440,2056,28,30
Total Yards,28,67,438,2032,28,12
Total Yards,28,68,437,2034,28,31
Total Yards,28,69,437,2050,28,22
Total Yards,28,70,436,2035,28,12
Total Yards,28,71,435,2021,28,31
Total Yards,28,72,435,2067,28,31
Total Yards,28,73,434,2064,28,10
Total Yards,28,74,433,2036,28,9
Total Yards,28,75,433,2062,28,18
Total Yards,28,76,432,2035,28,31
Total Yards,28,77,431,2045,28,3
Total Yards,28,78,430,2027,28,13
Total Yards,28,79,430,2067,28,4
Total Yards,28,80,429,2022,28,18
Total Yards,28,81,429,2035,28,30
Total Yards,28,82,429,2041,28,26
Total Yards,28,83,429,2059,28,6
Total Yards,28,84,428,2031,28,31
Total Yards,28,85,428,2032,28,12
Total Yards,28,86,428,2044,28,11
Total Yards,28,87,427,2022,28,20
Total Yards,28,88,426,2033,28,0
Total Yards,28,89,425,2044,28,15
Total Yards,28,90,425,2061,28,31
Total Yards,28,91,424,2058,28,11
Total Yards,28,92,423,2022,28,11
Total Yards,28,93,423,2054,28,3
Total Yards,28,94,423,2063,28,4
Total Yards,28,95,420,2045,28,31
Total Yards,28,96,420,2058,28,21
Total Yards,28,97,419,2027,28,16
Total Yards,28,98,419,2054,28,18
Total Yards,28,99,417,2051,28,4
Total Yards Allowed,28,0,93,2020,28,12
Total Yards Allowed,28,1,146,2044,28,10
Total Yards Allowed,28,2,150,2052,28,13
Total Yards Allowed,28,3,157,2048,28,9
Total Yards Allowed,28,4,166,2042,28,3
Total Yards Allowed,28,5,167,2036,28,15
Total Yards Allowed,28,6,173,2028,28,20
Total Yards Allowed,28,7,177,2041,28,12
Total Yards Allowed,28,8,177,2052,28,9
Total Yards Allowed,28,9,178,2032,28,31
Total Yards Allowed,28,10,182,2035,28,2
Total Yards Allowed,28,11,183,2021,28,25
Total Yards Allowed,28,12,185,2057,28,0
Total Yards Allowed,28,13,194,2021,28,31
Total Yards Allowed,28,14,194,2036,28,16
Total Yards Allowed,28,15,195,2020,28,12
Total Yards Allowed,28,16,196,2028,28,23
Total Yards Allowed,28,17,196,2059,28,30
Total Yards Allowed,28,18,198,2050,28,31
Total Yards Allowed,28,19,199,2033,28,11
Total Yards Allowed,28,20,200,2066,28,11
Total Yards Allowed,28,21,207,2054,28,12
Total Yards Allowed,28,22,209,2063,28,12
Total Yards Allowed,28,23,210,2056,28,9
Total Yards Allowed,28,24,210,2060,28,3
Total Yards Allowed,28,25,212,2040,28,13
Total Yards Allowed,28,26,212,2064,28,8
Total Yards Allowed,28,27,214,2029,28,31
Total Yards Allowed,28,28,214,2064,28,12
Total Yards Allowed,28,29,214,2068,28,5
Total Yards Allowed,28,30,215,2066,28,12
Total Yards Allowed,28,31,217,2062,28,2
Total Yards Allowed,28,32,220,2030,28,22
Total Yards Allowed,28,33,220,2038,28,3
Total Yards Allowed,28,34,220,2046,28,21
Total Yards Allowed,28,35,220,2061,28,31
Total Yards Allowed,28,36,221,2025,28,24
Total Yards Allowed,28,37,222,2068,28,11
Total Yards Allowed,28,38,223,2028,28,12
Total Yards Allowed,28,39,223,2069,28,22
Total Yards Allowed,28,40,224,2026,28,11
Total Yards Allowed,28,41,225,2066,28,7
Total Yards Allowed,28,42,226,2032,28,10
Total Yards Allowed,28,43,226,2037,28,24
Total Yards Allowed,28,44,226,2058,28,11
Total Yards Allowed,28,45,227,2021,28,12
Total Yards Allowed,28,46,227,2039,28,1
Total Yards Allowed,28,47,227,2043,28,4
Total Yards Allowed,28,48,227,2048,28,31
Total Yards Allowed,28,49,228,2022,28,12
Total Yards Allowed,28,50,228,2033,28,31
Total Yards Allowed,28,51,229,2031,28,4
Total Yards Allowed,28,52,229,2059,28,3
Total Yards Allowed,28,53,230,2054,28,8
Total Yards Allowed,28,54,231,2038,28,7
Total Yards Allowed,28,55,231,2059,28,13
Total Yards Allowed,28,56,232,2045,28,31
Total Yards Allowed,28,57,234,2028,28,31
Total Yards Allowed,28,58,234,2055,28,13
Total Yards Allowed,28,59,235,2033,28,11
Total Yards Allowed,28,60,235,2042,28,11
Total Yards Allowed,28,61,236,2022,28,8
Total Yards Allowed,28,62,236,2038,28,12
Total Yards Allowed,28,63,236,2042,28,18
Total Yards Allowed,28,64,238,2041,28,26
Total Yards Allowed,28,65,238,2050,28,2
Total Yards Allowed,28,66,238,2066,28,31
Total Yards Allowed,28,67,239,2042,28,12
Total Yards Allowed,28,68,240,2020,28,11
Total Yards Allowed,28,69,241,2041,28,19
Total Yards Allowed,28,70,241,2065,28,26
Total Yards Allowed,28,71,243,2057,28,22
Total Yards Allowed,28,72,243,2065,28,22
Total Yards Allowed,28,73,244,2043,28,6
Total Yards Allowed,28,74,246,2030,28,31
Total Yards Allowed,28,75,246,2037,28,11
Total Yards Allowed,28,76,246,2047,28,4
Total Yards Allowed,28,77,246,2049,28,8
Total Yards Allowed,28,78,246,2055,28,11
Total Yards Allowed,28,79,246,2062,28,12
Total Yards Allowed,28,80,247,2037,28,25
Total Yards Allowed,28,81,247,2065,28,12
Total Yards Allowed,28,82,248,2023,28,16
Total Yards Allowed,28,83,248,2053,28,25
Total Yards Allowed,28,84,249,2049,28,12
Total Yards Allowed,28,85,250,2027,28,31
Total Yards Allowed,28,86,250,2037,28,6
Total Yards Allowed,28,87,250,2050,28,21
Total Yards Allowed,28,88,251,2020,28,5
Total Yards Allowed,28,89,252,2025,28,13
Total Yards Allowed,28,90,252,2034,28,20
Total Yards Allowed,28,91,252,2039,28,22
Total Yards Allowed,28,92,252,2053,28,22
Total Yards Allowed,28,93,252,2069,28,19
Total Yards Allowed,28,94,253,2042,28,21
Total Yards Allowed,28,95,254,2035,28,11
Total Yards Allowed,28,96,255,2038,28,12
Total Yards Allowed,28,97,255,2058,28,18
Total Yards Allowed,28,98,255,2068,28,10
Total Yards Allowed,28,99,256,2026,28,19
Pass Attempts,28,0,61,2055,28,19
Pass Attempts,28,1,61,2056,28,12
Pass Attempts,28,2,60,2064,28,15
Pass Attempts,28,3,59,2021,28,19
Pass Attempts,28,4,59,2058,28,31
Pass Attempts,28,5,58,2025,28,24
Pass Attempts,28,6,57,2047,28,4
Pass Attempts,28,7,55,2037,28,26
Pass Attempts,28,8,55,2041,28,13
Pass Attempts,28,9,55,2063,28,11
Pass Attempts,28,10,54,2068,28,22
Pass Attempts,28,11,53,2033,28,16
Pass Attempts,28,12,53,2039,28,3
Pass Attempts,28,13,53,2053,28,11
Pass Attempts,28,14,53,2069,28,14
Pass Attempts,28,15,52,2024,28,31
Pass Attempts,28,16,52,2032,28,6
Pass Attempts,28,17,52,2049,28,25
Pass Attempts,28,18,52,2052,28,11
Pass Attempts,28,19,52,2054,28,19
Pass Attempts,28,20,52,2069,28,13
Pass Attempts,28,21,51,2023,28,31
Pass Attempts,28,22,51,2036,28,19
Pass Attempts,28,23,51,2049,28,12
Pass Attempts,28,24,51,2051,28,11
Pass Attempts,28,25,51,2053,28,16
Pass Attempts,28,26,51,2060,28,16
Pass Attempts,28,27,51,2062,28,31
Pass Attempts,28,28,51,2068,28,11
Pass Attempts,28,29,51,2069,28,31
Pass Attempts,28,30,50,2026,28,29
Pass Attempts,28,31,50,2034,28,31
Pass Attempts,28,32,50,2035,28,31
Pass Attempts,28,33,50,2046,28,12
Pass Attempts,28,34,50,2046,28,18
Pass Attempts,28,35,50,2054,28,14
Pass Attempts,28,36,50,2055,28,20
Pass Attempts,28,37,50,2061,28,20
Pass Attempts,28,38,50,2064,28,10
Pass Attempts,28,39,49,2026,28,18
Pass Attempts,28,40,49,2035,28,11
Pass Attempts,28,41,49,2043,28,31
Pass Attempts,28,42,49,2052,28,12
Pass Attempts,28,43,49,2052,28,9
Pass Attempts,28,44,49,2053,28,22
Pass Attempts,28,45,49,2058,28,13
Pass Attempts,28,46,49,2060,28,11
Pass Attempts,28,47,49,2060,28,23
Pass Attempts,28,48,49,2061,28,6
Pass Attempts,28,49,48,2026,28,31
Pass Attempts,28,50,48,2028,28,12
Pass Attempts,28,51,48,2032,28,3
Pass Attempts,28,52,48,2034,28,23
Pass Attempts,28,53,48,2035,28,31
Pass Attempts,28,54,48,2038,28,8
Pass Attempts,28,55,48,2044,28,10
Pass Attempts,28,56,48,2051,28,3
Pass Attempts,28,57,48,2052,28,10
Pass Attempts,28,58,48,2053,28,11
Pass Attempts,28,59,48,2054,28,8
Pass Attempts,28,60,48,2058,28,6
Pass Attempts,28,61,48,2059,28,31
Pass Attempts,28,62,48,2067,28,4
Pass Attempts,28,63,47,2026,28,8
Pass Attempts,28,64,47,2026,28,21
Pass Attempts,28,65,47,2027,28,13
Pass Attempts,28,66,47,2043,28,12
Pass Attempts,28,67,47,2051,28,8
Pass Attempts,28,68,47,2060,28,14
Pass Attempts,28,69,47,2068,28,2
Pass Attempts,28,70,46,2021,28,0
Pass Attempts,28,71,46,2032,28,12
Pass Attempts,28,72,46,2034,28,8
Pass Attempts,28,73,46,2035,28,30
Pass Attempts,28,74,46,2037,28,3
Pass Attempts,28,75,46,2039,28,8
Pass Attempts,28,76,46,2041,28,11
Pass Attempts,28,77,46,2042,28,14
Pass Attempts,28,78,46,2043,28,8
Pass Attempts,28,79,46,2047,28,14
Pass Attempts,28,80,46,2051,28,17
Pass Attempts,28,81,46,2053,28,25
Pass Attempts,28,82,46,2058,28,14
Pass Attempts,28,83,46,2058,28,8
Pass Attempts,28,84,46,2060,28,10
Pass Attempts,28,85,46,2061,28,0
Pass Attempts,28,86,46,2061,28,26
Pass Attempts,28,87,46,2063,28,27
Pass Attempts,28,88,46,2064,28,14
Pass Attempts,28,89,46,2065,28,0
Pass Attempts,28,90,45,2023,28,4
Pass Attempts,28,91,45,2025,28,3
Pass Attempts,28,92,45,2027,28,12
Pass Attempts,28,93,45,2030,28,29
Pass Attempts,28,94,45,2033,28,25
Pass Attempts,28,95,45,2037,28,23
Pass Attempts,28,96,45,2038,28,22
Pass Attempts,28,97,45,2039,28,17
Pass Attempts,28,98,45,2041,28,31
Pass Attempts,28,99,45,2044,28,11
Rush Attempts,28,0,45,2028,28,5
Rush Attempts,28,1,44,2048,28,10
Rush Attempts,28,2,43,2067,28,13
Rush Attempts,28,3,43,2067,28,31
Rush Attempts,28,4,42,2028,28,31
Rush Attempts,28,5,41,2060,28,3
Rush Attempts,28,6,40,2029,28,31
Rush Attempts,28,7,40,2030,28,31
Rush Attempts,28,8,40,2033,28,3
Rush Attempts,28,9,40,2033,28,19
Rush Attempts,28,10,40,2034,28,22
Rush Attempts,28,11,40,2049,28,14
Rush Attempts,28,12,40,2056,28,2
Rush Attempts,28,13,39,2028,28,12
Rush Attempts,28,14,39,2035,28,12
Rush Attempts,28,15,39,2039,28,31
Rush Attempts,28,16,39,2057,28,8
Rush Attempts,28,17,38,2021,28,25
Rush Attempts,28,18,38,2021,28,31
Rush Attempts,28,19,38,2026,28,11
Rush Attempts,28,20,38,2031,28,13
Rush Attempts,28,21,38,2032,28,5
Rush Attempts,28,22,38,2036,28,16
Rush Attempts,28,23,38,2045,28,11
