Year,Game_ID,Week,Visitor_Score,Visitor_Team,Home_Score,Home_Team,Attendance,Weather,Temperature,Wind,Visitor_Quarterback,Home_Quarterback,Visitor_Running_Back,Home_Running_Back,Visitor_Receiver,Home_Receiver,Visitor_QB_Pass_Attempts,Visitor_QB_Completions,Visitor_QB_Passing_Yardage,Home_QB_Pass_Attempts,Home_QB_Completions,Home_QB_Passing_Yardage,Visiting_Leader_Rushes,Visiting_Leader_Rushing_Yardage,Home_Leader_Rushes,Home_Leader_Rushing_Yardage,Visiting_Leader_Receptions,Visiting_Leader_Receiving_Yardage,Home_Leader_Receptions,Home_Leader_Receiving_Yardage
2021,29,Ex. Season Week 3,17,25,10,14,58800,Sunny,79,1,3269,865,387,3364,1567,535,15,12,123,31,16,187,5,20,3,32,8,93,6,105
2021,30,Ex. Season Week 3,20,24,13,16,57500,Sunny,71,6,1320,600,798,600,100,1435,17,11,163,28,17,180,19,72,6,31,1,61,2,46
2021,31,Ex. Season Week 3,14,27,20,31,55400,Sunny,98,0,3262,1948,1155,991,338,247,26,17,131,24,15,133,10,48,21,69,7,46,5,58
2021,32,Ex. Season Week 3,12,29,6,6,53700,Sunny,77,6,3254,1402,914,1571,1581,1571,25,15,155,26,13,127,9,61,22,88,5,79,5,67
2021,33,Ex. Season Week 4,13,0,27,13,59800,Sunny,77,7,1529,316,497,1786,1458,305,23,13,131,23,15,181,18,57,8,33,7,71,6,59
2021,34,Ex. Season Week 4,14,1,17,6,54300,Sunny,72,12,44,1402,1260,917,1235,1566,12,7,128,40,25,217,15,50,20,89,3,105,8,66
2021,35,Ex. Season Week 4,24,4,31,2,58800,Sunny,70,2,1424,1143,909,1772,867,1355,32,17,187,11,8,110,24,86,20,83,4,62,6,104
2021,36,Ex. Season Week 4,17,5,19,16,58200,Sunny,76,6,3274,600,1519,1182,1060,50,29,17,177,23,15,161,9,26,14,64,8,72,7,108
2021,37,Ex. Season Week 4,20,7,17,31,53800,Stormy,89,21,1771,1948,1549,991,1911,247,18,11,95,31,16,216,22,33,18,78,4,52,5,91
2021,38,Ex. Season Week 4,3,9,26,14,60100,Sunny,83,7,48,865,48,791,183,1366,38,15,182,25,19,238,5,18,21,61,6,96,5,105
2021,39,Ex. Season Week 4,21,10,20,19,59200,Sunny,68,1,1921,1191,633,408,306,456,23,17,191,30,18,131,15,71,17,49,8,54,9,96
2021,40,Ex. Season Week 4,6,26,13,8,51800,Sunny,65,16,14,1494,1439,480,1439,1098,28,14,139,14,8,113,13,41,25,94,3,58,2,74
2021,41,Ex. Season Week 4,13,15,41,3,55700,Rain,80,6,155,1010,811,1951,406,463,18,12,118,24,18,288,15,25,31,63,6,63,4,74
2021,42,Ex. Season Week 4,27,17,28,30,58500,Sunny,73,9,859,1913,267,873,744,313,28,13,146,27,14,101,17,78,24,156,9,81,2,50
2021,43,Ex. Season Week 4,13,18,41,11,56600,Rain,48,17,3305,760,1021,2059,831,881,22,10,79,25,15,186,18,117,23,74,4,32,4,85
2021,44,Ex. Season Week 4,9,21,38,28,58800,Sunny,91,6,1178,2111,1568,657,2001,963,29,10,127,22,13,150,16,55,24,74,2,52,9,112
2021,45,Ex. Season Week 4,6,25,21,23,59000,Sunny,64,5,586,979,839,826,789,993,32,12,105,25,20,160,5,18,22,139,4,37,8,85
2021,46,Ex. Season Week 4,16,24,24,20,55500,Sunny,67,2,1320,823,798,823,100,2017,32,18,220,19,9,133,8,40,8,69,2,91,2,56
2021,47,Ex. Season Week 4,3,29,6,12,54700,Sunny,91,2,3254,511,1810,1430,1164,1051,32,16,139,31,23,168,9,37,23,101,3,48,8,70
2021,48,Ex. Season Week 5,30,2,13,29,57100,Sunny,81,9,3281,3254,1143,914,1012,569,15,12,134,14,8,92,7,75,15,108,4,67,2,41
2021,49,Ex. Season Week 5,20,3,26,25,60800,Rain,58,3,1010,586,1951,839,1483,1567,32,20,202,20,15,156,14,52,17,101,4,51,9,88
2021,50,Ex. Season Week 5,31,23,9,15,59200,Sunny,51,7,1852,2455,1609,811,993,1590,21,15,136,32,20,205,21,57,14,59,6,121,5,70
2021,51,Ex. Season Week 5,10,6,13,18,59700,Rain,53,9,1718,3305,917,1021,1274,737,19,10,129,26,12,103,3,18,19,78,2,68,2,32
2021,52,Ex. Season Week 5,31,30,23,7,57700,Sunny,61,10,1913,1771,2482,1549,854,1101,15,9,164,37,21,182,13,40,18,107,3,78,6,66
2021,53,Ex. Season Week 5,16,8,26,9,58100,Sunny,73,10,1494,48,1098,1054,1397,183,36,15,119,19,10,85,13,40,18,52,8,98,3,37
2021,54,Ex. Season Week 5,13,31,45,17,60900,Sunny,93,1,1948,859,991,888,106,744,26,12,114,22,13,175,9,22,30,97,4,50,8,121
2021,55,Ex. Season Week 5,29,11,23,1,55900,Sunny,70,13,760,141,2059,3307,1991,1235,17,14,167,16,11,121,17,63,15,69,2,40,6,97
2021,56,Ex. Season Week 5,34,12,31,4,51700,Rain,61,1,511,1424,1430,909,663,1188,23,14,257,35,19,264,20,99,18,128,5,98,9,169
2021,57,Ex. Season Week 5,10,13,17,5,53800,Sunny,53,8,316,165,1786,1519,256,1185,32,17,136,30,18,132,19,48,14,40,9,97,2,55
2021,58,Ex. Season Week 5,27,14,28,26,56900,Rain,66,3,865,14,865,626,535,632,23,13,175,35,25,198,3,37,13,117,7,76,7,72
2021,59,Ex. Season Week 5,17,16,10,0,51600,Rain,87,13,600,286,1182,1079,1138,1161,23,12,132,22,11,104,8,43,20,46,3,58,3,120
2021,60,Ex. Season Week 5,14,19,19,24,58400,Sunny,58,2,1191,1320,1473,798,456,1075,29,14,143,23,17,120,11,34,23,88,5,54,4,38
2021,61,Ex. Season Week 5,18,20,13,10,62400,Sunny,81,0,823,1921,496,633,1558,306,17,13,260,35,18,188,13,24,18,80,5,181,10,116
2021,62,Ex. Season Week 5,29,22,3,21,54800,Sunny,74,9,1239,1178,1591,1264,1733,2001,10,7,114,28,13,157,36,109,1,6,3,44,3,56
2021,63,Ex. Season Week 5,19,28,13,27,60600,Stormy,91,24,2111,3262,657,3262,657,847,21,15,128,28,18,207,28,89,3,19,5,59,7,124
2021,64,Reg. Season Week 1,12,0,29,24,63500,Sunny,43,10,1529,212,1079,798,658,918,44,24,177,30,23,188,18,22,16,81,5,51,6,69
2021,65,Reg. Season Week 1,26,1,23,4,58900,Sunny,58,12,44,319,482,909,1235,954,28,17,225,39,30,289,22,83,9,33,4,99,7,128
2021,66,Reg. Season Week 1,21,2,13,6,60600,Sunny,78,7,1143,1718,1772,1718,1346,598,31,21,240,38,24,259,9,41,2,19,3,62,6,76
2021,67,Reg. Season Week 1,23,3,20,14,61500,Sunny,68,6,1010,2054,1010,791,463,535,44,28,264,32,19,248,7,74,11,23,11,149,9,147
2021,68,Reg. Season Week 1,23,5,14,9,61500,Rain,44,6,165,59,640,59,1949,848,24,16,169,38,22,265,19,79,5,21,2,41,5,130
2021,69,Reg. Season Week 1,14,30,19,22,64300,Sunny,50,7,255,1239,873,1591,313,964,37,21,185,42,21,262,6,23,19,117,8,66,4,69
2021,70,Reg. Season Week 1,34,7,7,18,63300,Sunny,81,8,713,1477,630,1021,1911,831,21,16,229,18,11,110,20,64,15,73,6,95,4,55
2021,71,Reg. Season Week 1,3,8,23,13,65600,Sunny,69,0,3285,905,3285,1786,1397,256,38,19,215,27,20,211,6,32,20,48,6,85,5,83
2021,72,Reg. Season Week 1,16,10,22,15,69300,Sunny,43,4,773,155,2512,3344,306,406,45,28,317,47,33,269,16,61,5,15,11,166,14,121
2021,73,Reg. Season Week 1,35,11,23,12,60000,Sunny,63,4,760,1517,2059,3331,1367,663,40,27,343,49,25,277,16,44,3,60,8,117,8,118
2021,74,Reg. Season Week 1,25,16,17,19,59200,Sunny,66,0,127,1068,1182,408,1138,456,15,9,125,45,26,291,15,58,8,47,6,96,11,117
2021,75,Reg. Season Week 1,31,17,21,27,66900,Sunny,75,4,859,107,267,1155,174,338,34,27,307,31,15,116,11,60,13,73,4,83,6,39
2021,76,Reg. Season Week 1,21,20,24,23,60300,Sunny,76,1,324,1852,3347,1903,1558,993,45,31,308,28,20,228,13,26,10,67,11,103,5,74
2021,77,Reg. Season Week 1,31,21,16,29,60700,Sunny,76,7,1178,2443,1178,1810,235,966,24,17,193,51,24,242,6,27,10,46,6,83,6,96
2021,78,Reg. Season Week 1,19,25,34,26,65600,Rain,71,15,3269,645,387,626,1567,895,45,24,311,28,22,229,6,32,25,98,6,78,7,124
2021,79,Reg. Season Week 1,26,28,20,31,60500,Sunny,99,4,205,986,657,991,963,247,43,33,285,22,13,75,28,109,12,50,8,86,5,23
2021,80,Reg. Season Week 2,39,1,32,19,60200,Sunny,58,0,44,1068,482,1466,1135,456,44,29,325,37,20,272,19,141,8,106,2,59,6,95
2021,81,Reg. Season Week 2,34,4,20,3,59500,Sunny,70,5,319,1010,3350,1951,1188,463,27,19,256,35,24,288,9,48,13,49,5,105,5,93
2021,82,Reg. Season Week 2,0,5,27,2,64600,Sunny,69,0,165,1143,640,1094,272,1012,34,20,143,30,18,197,10,42,10,55,2,69,4,45
2021,83,Reg. Season Week 2,29,6,20,10,66800,Sunny,40,3,1718,1921,1571,2512,952,2060,42,31,322,9,5,119,13,65,17,78,9,129,3,117
2021,84,Reg. Season Week 2,20,7,17,23,63200,Sunny,71,4,713,1852,1549,1609,1911,111,27,21,205,30,21,249,11,62,10,60,6,66,5,81
2021,85,Reg. Season Week 2,20,11,17,0,56500,Sunny,99,13,760,1529,2059,1079,1367,658,49,32,362,33,26,277,9,33,15,63,10,180,9,109
2021,86,Reg. Season Week 2,23,13,24,18,66900,Sunny,51,8,905,1477,1786,1021,256,737,39,22,207,36,22,222,22,73,14,123,6,86,6,68
2021,87,Reg. Season Week 2,10,26,15,12,58300,Sunny,71,2,645,1517,626,883,659,663,27,16,139,28,24,336,7,43,12,23,4,55,9,144
2021,88,Reg. Season Week 2,41,15,24,30,62700,Sunny,66,8,155,255,1720,873,1884,854,29,19,246,58,38,335,11,49,11,79,4,107,12,109
2021,89,Reg. Season Week 2,20,16,27,17,68400,Sunny,89,1,600,859,2058,888,1138,397,41,23,233,33,19,160,10,33,12,78,5,64,6,84
2021,90,Reg. Season Week 2,15,20,7,29,58500,Sunny,86,1,324,3254,324,1810,983,2113,47,21,222,31,15,120,7,60,17,87,7,95,3,31
2021,91,Reg. Season Week 2,19,21,22,8,56300,Sunny,45,4,1178,627,3363,1098,1568,1397,33,24,240,29,21,210,14,67,22,123,4,58,8,97
2021,92,Reg. Season Week 2,24,22,13,9,63200,Sunny,50,3,1239,59,1591,59,964,183,26,18,184,33,21,247,19,98,5,56,4,92,7,81
2021,93,Reg. Season Week 2,10,24,25,31,57400,Sunny,93,0,212,986,798,991,2052,106,33,22,185,33,20,165,14,27,11,76,3,44,7,52
2021,94,Reg. Season Week 2,17,27,13,14,60800,Sunny,93,10,107,2054,2074,791,799,1366,20,15,123,45,29,269,14,63,5,14,2,41,7,95
2021,95,Reg. Season Week 2,17,28,23,25,68800,Sunny,68,7,205,3269,657,839,818,1660,41,27,328,27,13,171,27,110,15,27,6,91,4,82
2021,96,Reg. Season Week 3,32,0,43,21,58500,Sunny,79,3,1529,1178,1079,3363,1161,1568,18,13,200,18,10,103,13,37,16,170,5,69,3,48
2021,97,Reg. Season Week 3,26,1,13,26,65600,Sunny,62,10,44,645,482,626,3449,109,36,27,232,31,23,404,25,105,12,13,6,74,6,177
2021,98,Reg. Season Week 3,16,3,24,2,66600,Sunny,66,3,1010,1143,1010,1094,1483,1355,43,22,187,27,17,221,5,38,12,83,8,55,5,52
2021,99,Reg. Season Week 3,27,4,31,25,67000,Rain,47,9,319,3269,909,387,1188,1567,38,21,254,33,17,258,11,69,12,33,9,151,7,145
2021,100,Reg. Season Week 3,16,5,33,27,64200,Sunny,84,0,165,107,640,2074,1060,847,38,25,215,26,18,209,13,89,18,85,6,73,3,50
2021,101,Reg. Season Week 3,7,30,34,31,58100,Rain,96,7,255,986,2482,991,572,969,37,26,115,27,20,210,4,25,13,99,7,48,5,63
2021,102,Reg. Season Week 3,3,10,26,17,70000,Sunny,78,1,773,859,2512,888,306,744,42,25,233,23,16,151,18,51,15,74,8,110,5,49
2021,103,Reg. Season Week 3,7,11,15,8,59300,Sunny,59,17,760,627,2059,627,1367,1115,17,13,111,31,18,181,15,27,6,42,8,77,4,74
2021,104,Reg. Season Week 3,19,12,23,23,61000,Sunny,84,3,1517,1852,883,1852,663,218,42,20,259,39,21,197,16,79,3,26,5,88,7,61
2021,105,Reg. Season Week 3,9,13,16,16,67300,Sunny,66,10,905,600,1786,600,305,1182,34,25,230,23,15,208,17,47,9,105,5,72,4,128
2021,106,Reg. Season Week 3,32,14,38,6,58000,Sunny,60,3,2054,1718,117,917,535,598,52,32,381,42,28,372,4,4,17,108,9,118,4,93
2021,107,Reg. Season Week 3,15,18,33,9,61000,Rain,77,5,1477,59,1021,1054,831,848,50,29,262,33,21,352,12,36,16,37,9,89,4,164
2021,108,Reg. Season Week 3,42,20,35,19,57300,Sunny,67,4,324,1068,1462,1466,1558,538,28,21,264,38,26,293,20,69,10,42,3,99,9,102
2021,109,Reg. Season Week 3,21,22,31,28,65300,Sunny,63,1,1239,205,1591,657,1179,1351,39,24,232,33,20,346,17,110,26,70,6,103,10,139
2021,110,Reg. Season Week 3,12,24,23,7,65000,Sunny,55,2,212,713,419,1549,100,1549,49,31,340,23,18,202,6,43,15,87,4,87,2,51
2021,111,Reg. Season Week 3,31,29,34,15,68200,Sunny,53,3,3254,155,1810,155,1581,1884,46,25,256,36,27,320,15,60,4,56,7,91,7,126
2021,112,Reg. Season Week 4,12,0,20,10,61800,Sunny,55,5,286,773,1079,2512,580,306,34,17,192,28,18,211,20,63,20,81,4,55,5,62
2021,113,Reg. Season Week 4,22,1,21,21,63700,Sunny,51,6,44,1178,482,1568,118,1264,47,22,211,19,14,167,23,161,10,128,5,53,1,60
2021,114,Reg. Season Week 4,16,3,26,28,65200,Rain,54,7,1010,205,1582,657,912,1351,34,22,193,28,17,186,8,53,24,53,5,84,4,50
2021,115,Reg. Season Week 4,3,23,33,22,66400,Sunny,57,6,1852,1239,1609,810,1893,1591,22,15,106,28,17,210,10,39,19,138,4,40,4,55
2021,116,Reg. Season Week 4,20,7,48,4,58700,Rain,67,4,713,1424,1549,909,1242,1188,31,20,193,21,16,188,11,56,22,85,7,91,6,129
2021,117,Reg. Season Week 4,7,31,31,11,61700,Sunny,40,1,986,3268,986,2059,329,507,39,23,150,39,28,243,9,68,21,77,4,57,7,76
2021,118,Reg. Season Week 4,19,12,27,19,55700,Sunny,66,1,1517,1068,883,1466,663,538,31,22,257,30,22,286,16,76,14,79,4,122,6,118
2021,119,Reg. Season Week 4,3,13,23,2,68900,Sunny,47,1,905,1143,905,1772,1429,1355,49,25,311,31,17,198,2,29,12,60,7,99,6,61
2021,120,Reg. Season Week 4,27,26,6,9,60100,Sunny,70,4,645,59,626,1054,895,848,36,26,271,23,8,101,17,90,8,80,5,79,4,66
2021,121,Reg. Season Week 4,14,16,17,14,59600,Sunny,78,1,600,2054,600,791,609,535,30,16,163,50,23,157,9,45,13,35,4,57,7,51
2021,122,Reg. Season Week 4,34,18,9,17,70000,Sunny,60,7,1477,3301,1021,267,1231,744,27,17,137,19,14,177,19,57,10,41,2,35,8,100
2021,123,Reg. Season Week 4,24,20,31,6,61500,Sunny,45,6,324,1718,1462,917,1558,1243,46,26,299,39,24,311,11,39,12,51,10,112,8,129
2021,124,Reg. Season Week 4,3,25,29,5,60300,Sunny,54,2,3269,165,3269,640,1660,1949,32,11,93,31,21,191,3,19,21,104,1,44,5,60
2021,125,Reg. Season Week 4,35,29,14,27,65500,Sunny,61,9,3254,107,1810,2074,1581,338,33,20,176,33,21,218,15,80,9,42,6,65,5,96
2021,126,Reg. Season Week 5,26,0,16,5,54500,Sunny,40,9,1529,165,1079,165,1161,3464,29,17,180,38,27,194,22,100,6,16,4,72,5,55
2021,127,Reg. Season Week 5,17,2,29,20,69300,Sunny,54,6,1143,324,1143,1462,1781,983,25,14,146,31,18,180,8,30,25,127,2,57,7,93
2021,128,Reg. Season Week 5,24,3,38,11,63700,Sunny,49,5,1010,3268,1951,2059,463,1367,41,26,357,31,18,222,10,29,19,103,9,154,5,64
2021,129,Reg. Season Week 5,13,4,20,18,66200,Rain,63,11,1424,1477,3350,1021,954,737,47,30,334,28,17,164,7,44,23,89,7,107,5,73
2021,130,Reg. Season Week 5,9,8,45,30,58700,Sunny,48,12,627,255,1098,873,1397,854,26,12,106,33,16,206,10,25,9,64,6,36,5,54
2021,131,Reg. Season Week 5,16,10,20,26,66400,Sunny,79,9,773,645,1769,626,306,895,49,31,323,48,29,311,11,39,18,30,11,127,6,73
2021,132,Reg. Season Week 5,10,14,9,12,58300,Sunny,82,8,2054,1517,791,1430,1104,1051,30,18,198,39,19,157,13,35,13,51,5,83,5,53
2021,133,Reg. Season Week 5,17,19,21,31,58100,Sunny,76,5,1068,986,1068,525,538,969,54,29,331,19,12,135,4,24,15,114,9,102,2,43
2021,134,Reg. Season Week 5,31,17,23,21,64400,Rain,57,10,859,1178,888,1568,744,1327,26,21,237,29,15,213,18,207,11,75,7,103,4,67
2021,135,Reg. Season Week 5,10,22,16,6,64900,Rain,74,8,1239,1718,810,3397,964,1854,45,27,298,49,21,224,10,25,4,45,8,70,3,52
2021,136,Reg. Season Week 5,17,24,9,15,68200,Rain,38,15,212,155,212,811,798,131,31,19,210,42,21,185,8,51,8,33,3,48,4,50
2021,137,Reg. Season Week 5,9,27,19,7,67900,Sunny,84,2,107,713,1155,1549,847,1284,36,28,265,37,24,215,6,22,15,67,6,77,5,56
2021,138,Reg. Season Week 5,17,28,16,16,68500,Sunny,70,1,205,127,1150,2058,818,609,31,22,234,30,20,197,4,38,13,81,6,76,3,65
2021,139,Reg. Season Week 5,27,29,20,1,66400,Sunny,57,4,3254,44,914,482,1581,118,37,25,189,35,21,210,13,50,19,37,6,79,4,82
2021,140,Reg. Season Week 6,34,1,18,27,68700,Sunny,92,4,44,107,482,2074,1135,847,33,22,180,36,26,225,22,62,10,47,6,85,12,115
2021,141,Reg. Season Week 6,21,23,41,2,67100,Sunny,54,10,1852,1143,1903,1772,111,1346,36,19,185,33,24,325,9,70,7,43,3,69,10,90
2021,142,Reg. Season Week 6,20,5,14,26,63500,Sunny,81,0,165,645,1519,626,1060,941,30,18,136,33,18,190,11,73,21,78,6,67,2,53
2021,143,Reg. Season Week 6,26,6,30,13,67600,Sunny,66,2,1718,905,1571,1786,695,256,31,20,220,38,23,223,13,65,18,126,2,87,3,63
2021,144,Reg. Season Week 6,20,7,12,29,63800,Sunny,44,8,713,2443,630,914,1284,2113,30,18,203,33,17,178,6,53,11,45,6,67,3,58
2021,145,Reg. Season Week 6,23,9,17,10,67500,Rain,56,3,59,773,1054,1769,183,306,24,16,245,38,22,275,14,77,25,47,6,124,6,114
2021,146,Reg. Season Week 6,13,31,14,3,56500,Sunny,58,3,986,1010,986,1582,106,463,28,16,174,28,20,196,4,41,22,90,4,75,4,64
2021,147,Reg. Season Week 6,6,12,27,11,63700,Rain,41,16,1517,3268,1430,2059,663,233,25,15,108,29,16,213,9,29,22,109,4,61,3,88
2021,148,Reg. Season Week 6,23,15,13,0,58700,Sunny,98,1,155,1529,1720,1079,406,1161,31,20,215,34,20,180,6,37,19,101,5,91,8,105
2021,149,Reg. Season Week 6,21,20,13,30,60700,Sunny,52,10,324,255,1462,873,1826,313,29,22,248,30,16,179,20,95,13,72,7,96,6,109
2021,150,Reg. Season Week 6,9,21,22,4,56700,Sunny,66,12,1178,319,3363,909,1327,1188,37,24,335,26,16,160,14,45,23,127,8,118,5,85
2021,151,Reg. Season Week 6,17,22,14,8,60600,Sunny,60,6,1239,627,810,627,964,1098,29,17,182,29,13,152,24,138,5,62,5,67,1,37
2021,152,Reg. Season Week 6,30,25,34,24,69200,Sunny,66,7,3269,212,387,798,1567,918,41,32,319,35,26,313,7,45,14,72,7,126,7,104
2021,153,Reg. Season Week 6,17,28,23,14,66000,Sunny,88,0,205,2054,657,791,1351,1697,37,20,242,43,30,294,10,57,13,53,7,117,9,90
2021,154,Reg. Season Week 7,10,2,23,8,62600,Sunny,65,15,1143,627,1772,1098,1346,1593,46,25,208,27,12,130,9,74,22,84,5,57,5,51
2021,155,Reg. Season Week 7,20,4,47,1,67100,Sunny,55,6,319,44,909,482,954,118,47,29,389,23,17,256,16,35,21,104,9,125,7,144
2021,156,Reg. Season Week 7,3,30,29,23,60300,Sunny,52,1,255,1852,873,1609,313,218,31,17,177,26,19,171,12,36,9,109,4,65,8,63
2021,157,Reg. Season Week 7,10,9,30,25,69300,Rain,53,6,59,3269,1054,387,183,1567,27,12,134,35,18,130,15,76,3,81,5,70,6,48
2021,158,Reg. Season Week 7,14,11,13,19,62300,Sunny,61,1,3268,1068,2059,1466,1367,456,28,16,188,39,27,215,15,72,12,46,8,102,7,58
2021,159,Reg. Season Week 7,31,12,14,28,64700,Rain,54,10,1517,205,1517,657,663,818,23,15,279,39,19,168,7,70,22,91,4,74,4,31
2021,160,Reg. Season Week 7,13,26,40,15,69700,Sunny,57,11,645,155,626,811,895,1884,32,22,200,36,23,302,14,47,19,111,5,74,6,104
2021,161,Reg. Season Week 7,17,14,29,3,59500,Sunny,34,12,2054,1010,3364,1951,1697,463,41,25,281,33,27,282,10,41,10,66,6,74,9,145
2021,162,Reg. Season Week 7,28,16,34,31,60400,Sunny,79,5,127,986,2058,525,609,106,30,19,232,46,32,333,7,25,28,101,4,69,11,126
2021,163,Reg. Season Week 7,34,17,10,29,65500,Sunny,73,2,859,2443,267,1810,744,966,33,23,239,23,11,102,17,92,16,77,7,96,6,53
2021,164,Reg. Season Week 7,37,18,34,7,70000,Sunny,54,4,1477,713,1021,1549,1231,1284,46,30,361,43,21,273,20,41,17,114,5,103,5,104
2021,165,Reg. Season Week 7,20,20,27,13,67600,Sunny,60,7,324,905,1462,1786,2017,729,43,27,303,36,24,380,18,56,12,26,6,95,3,73
2021,166,Reg. Season Week 7,23,21,13,27,62200,Rain,69,6,1178,107,1568,1155,235,338,29,21,181,24,17,172,14,130,11,56,11,125,3,54
2021,167,Reg. Season Week 7,13,24,17,0,53400,Sunny,81,2,212,1529,212,1079,918,1161,26,20,193,33,21,217,7,42,20,62,4,70,5,46
2021,168,Reg. Season Week 8,20,0,23,26,61400,Sunny,82,8,1529,645,1079,626,1161,895,36,23,274,44,27,348,23,111,19,63,8,144,7,104
2021,169,Reg. Season Week 8,16,4,9,29,58700,Sunny,60,2,319,2443,909,914,954,1806,30,18,234,32,21,186,20,62,8,30,5,128,4,49
2021,170,Reg. Season Week 8,14,5,21,15,70000,Sunny,30,9,165,155,3351,811,272,406,35,22,233,39,26,245,7,51,14,95,1,70,6,65
2021,171,Reg. Season Week 8,20,6,27,2,69300,Sunny,60,1,1718,1143,1571,1772,1274,1012,35,18,227,32,22,260,12,50,15,61,4,73,6,116
2021,172,Reg. Season Week 8,13,30,16,13,65600,Sunny,47,12,255,905,873,905,854,256,49,27,227,46,24,288,13,43,4,36,6,73,7,113
2021,173,Reg. Season Week 8,27,7,21,17,70000,Sunny,80,2,713,3301,1549,267,1911,1263,37,24,275,15,10,107,17,104,12,54,6,92,5,79
2021,174,Reg. Season Week 8,10,8,9,23,64400,Sunny,73,9,627,1852,627,1609,1271,111,35,19,168,41,21,176,8,50,9,27,4,57,2,57
2021,175,Reg. Season Week 8,27,31,34,28,65200,Rain,53,9,986,205,525,2005,106,963,34,20,325,37,27,288,12,31,14,68,2,79,9,92
2021,176,Reg. Season Week 8,7,14,23,11,68500,Rain,45,7,2054,760,791,2059,1940,1367,46,28,199,33,20,235,2,5,28,79,7,60,3,65
2021,177,Reg. Season Week 8,16,19,3,16,60300,Sunny,59,0,1068,127,408,2058,538,1138,33,21,213,25,13,92,9,65,15,83,5,67,3,31
2021,178,Reg. Season Week 8,9,18,16,21,62700,Sunny,72,1,1477,1178,1021,1568,1021,1327,33,21,184,29,21,142,13,54,13,66,5,53,7,52
2021,179,Reg. Season Week 8,40,22,30,20,69300,Sunny,65,3,1239,324,810,1462,1733,1826,29,23,323,51,25,271,19,80,12,63,6,133,6,105
2021,180,Reg. Season Week 8,26,25,23,10,69300,Sunny,31,1,3269,773,839,2512,1567,2060,42,30,391,37,19,235,14,28,20,83,8,151,6,114
2021,181,Reg. Season Week 8,25,24,22,9,60200,Rain,50,9,212,59,212,2466,419,183,25,17,260,46,32,290,3,39,13,61,3,76,7,69
2021,182,Reg. Season Week 9,16,1,29,7,70000,Sunny,47,2,44,713,482,1549,118,1284,49,30,278,26,16,268,13,47,11,43,6,74,5,117
2021,183,Reg. Season Week 9,27,2,10,30,63700,Sunny,54,1,1143,255,1772,873,1012,854,25,10,140,51,34,308,13,50,11,63,3,80,6,92
2021,184,Reg. Season Week 9,12,23,24,20,63300,Sunny,73,1,979,324,1903,1462,1609,1826,18,11,127,40,26,362,5,60,20,31,6,58,6,114
2021,185,Reg. Season Week 9,23,8,30,6,62200,Sunny,50,6,627,1718,480,1571,1271,1876,37,21,266,37,22,287,12,54,13,56,6,81,4,83
2021,186,Reg. Season Week 9,13,9,20,5,57500,Rain,43,16,59,165,1054,3351,848,272,44,24,256,33,22,215,12,35,13,92,4,53,2,59
2021,187,Reg. Season Week 9,17,10,34,24,68500,Sunny,50,2,773,212,2512,419,1598,918,37,22,276,30,22,297,20,77,14,69,6,71,7,81
2021,188,Reg. Season Week 9,21,11,24,16,68500,Rain,63,7,760,127,2059,2058,1214,609,43,26,255,25,13,194,16,56,16,90,8,88,6,117
2021,189,Reg. Season Week 9,14,12,22,3,58500,Sunny,39,1,1517,1010,1019,1582,663,463,38,18,206,37,23,262,3,24,17,125,5,73,10,86
2021,190,Reg. Season Week 9,10,13,53,22,70000,Sunny,29,10,905,2437,1786,1591,1786,1733,29,14,156,35,31,476,12,42,14,89,4,68,6,214
2021,191,Reg. Season Week 9,27,15,20,25,70000,Rain,59,14,155,3269,811,839,1024,1660,30,21,215,35,20,252,11,40,10,61,6,81,4,102
2021,192,Reg. Season Week 9,24,19,13,28,64500,Rain,45,7,1068,205,1466,1150,538,1351,33,21,200,59,32,391,6,30,8,42,3,68,8,145
2021,193,Reg. Season Week 9,0,17,40,4,63200,Sunny,46,11,3301,319,859,909,397,1188,18,9,109,30,21,335,4,20,21,89,7,87,9,150
2021,194,Reg. Season Week 9,18,27,31,18,67400,Sunny,64,8,107,1477,1155,1021,338,737,53,31,307,26,15,121,10,63,15,100,7,86,3,44
2021,195,Reg. Season Week 9,6,29,35,21,60600,Rain,45,3,2443,1178,914,3363,1581,235,36,22,185,25,18,205,8,34,10,96,4,59,7,133
2021,196,Reg. Season Week 10,26,3,18,19,61700,Sunny,40,7,1010,1068,1951,1983,463,456,35,24,281,32,22,265,15,43,15,76,7,96,5,91
2021,197,Reg. Season Week 10,24,5,27,24,68100,Sunny,45,0,165,212,3351,419,1949,2052,44,34,226,54,30,358,12,98,11,33,8,77,5,121
2021,198,Reg. Season Week 10,26,6,6,23,63800,Sunny,49,1,1718,1852,1571,1852,1274,218,38,25,246,37,19,204,7,19,3,15,5,66,6,64
2021,199,Reg. Season Week 10,6,9,23,0,54200,Sunny,63,9,59,1529,2466,1079,3430,658,37,25,178,26,14,211,11,50,18,52,5,76,5,68
2021,200,Reg. Season Week 10,21,31,17,14,60800,Sunny,64,9,986,2054,986,791,106,535,36,27,298,42,20,256,6,66,7,49,8,104,7,92
2021,201,Reg. Season Week 10,24,13,15,8,62900,Sunny,63,10,905,627,1786,480,1429,1271,33,23,191,38,16,182,21,94,8,52,7,67,2,57
