Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Passes Defensed,23,17,12995,1,2034,23,22
Passes Defensed,23,18,13045,1,2034,23,22
Passes Defensed,23,19,4059,1,2034,23,14
Passes Defensed,23,20,9725,1,2034,23,14
Passes Defensed,23,21,10644,1,2034,23,14
Passes Defensed,23,22,12282,1,2034,23,11
Passes Defensed,23,23,12995,1,2034,23,11
Passes Defensed,23,24,13138,1,2041,23,12
Passes Defensed,23,25,15588,1,2041,23,12
Passes Defensed,23,26,18814,1,2041,23,12
Passes Defensed,23,27,19689,1,2041,23,12
Passes Defensed,23,28,20668,1,2041,23,12
Passes Defensed,23,29,13138,1,2041,23,19
Passes Defensed,23,30,14622,1,2041,23,19
Passes Defensed,23,31,16420,1,2043,23,20
Passes Defensed,23,32,17239,1,2043,23,20
Passes Defensed,23,33,19689,1,2043,23,20
Passes Defensed,23,34,21481,1,2043,23,20
Passes Defensed,23,35,21528,1,2043,23,20
Passes Defensed,23,36,17239,1,2043,23,2
Passes Defensed,23,37,18838,1,2043,23,2
Passes Defensed,23,38,21528,1,2043,23,2
Passes Defensed,23,39,18972,1,2045,23,6
Passes Defensed,23,40,20668,1,2045,23,6
Passes Defensed,23,41,23901,1,2045,23,6
Passes Defensed,23,42,29957,1,2060,23,31
Passes Defensed,23,43,30479,1,2060,23,31
Passes Defensed,23,44,32398,1,2060,23,31
Passes Defensed,23,45,34980,1,2060,23,31
Passes Defensed,23,46,34809,1,2060,23,11
Passes Defensed,23,47,26429,1,2060,23,21
Passes Defensed,23,48,29867,1,2060,23,21
Passes Defensed,23,49,29957,1,2060,23,21
Passes Defensed,23,50,33202,1,2063,23,11
Passes Defensed,23,51,37336,1,2063,23,11
Passes Defensed,23,52,38083,1,2063,23,11
Passes Defensed,23,53,34972,1,2065,23,2
Passes Defensed,23,54,36417,1,2065,23,2
Passes Defensed,23,55,36446,1,2065,23,2
Passes Defensed,23,56,37336,1,2065,23,2
Passes Defensed,23,57,39113,1,2065,23,2
Passes Defensed,23,58,33010,1,2065,23,19
Passes Defensed,23,59,38083,1,2065,23,19
Passes Defensed,23,60,39819,1,2065,23,19
Passes Defensed,23,61,34972,1,2065,23,13
Passes Defensed,23,62,36505,1,2065,23,13
Passes Defensed,23,63,33928,1,2066,23,19
Passes Defensed,23,64,35692,1,2066,23,19
Passes Defensed,23,65,41580,1,2066,23,19
Passes Defensed,23,66,38940,1,2066,23,3
Passes Defensed,23,67,41487,1,2068,23,3
Passes Defensed,23,68,43329,1,2068,23,3
Punt Return Yards,23,0,29332,75,2060,23,31
Punt Return Yards,23,1,21784,50,2043,23,20
Punt Return Yards,23,2,29332,49,2060,23,11
Punt Return Yards,23,3,38530,49,2065,23,13
Punt Return Yards,23,4,38530,40,2068,23,3
Punt Return Yards,23,5,21784,27,2045,23,6
Punt Return Yards,23,6,13064,23,2034,23,14
Punt Return Yards,23,7,40813,22,2066,23,3
Punt Return Yards,23,8,9725,21,2034,23,22
Punt Return Yards,23,9,38530,21,2065,23,2
Punt Return Yards,23,10,9725,15,2034,23,11
Punt Return Yards,23,11,38530,15,2063,23,11
Punt Return Yards,23,12,30202,15,2066,23,19
Punt Return Yards,23,13,38530,13,2065,23,19
Punt Return Yards,23,14,1316,10,2020,23,16
Punt Return Yards,23,15,21784,10,2043,23,2
Punt Return Yards,23,16,18400,5,2041,23,19
Punt Return Yards,23,17,29332,4,2060,23,21
Punt Return Yards,23,18,18400,3,2041,23,12
Kickoff Return Yards,23,0,826,93,2020,23,16
Kickoff Return Yards,23,1,34972,91,2065,23,19
Kickoff Return Yards,23,2,13045,88,2034,23,11
Kickoff Return Yards,23,3,18400,87,2041,23,12
Kickoff Return Yards,23,4,31836,62,2060,23,31
Kickoff Return Yards,23,5,41997,62,2068,23,3
Kickoff Return Yards,23,6,36853,54,2063,23,11
Kickoff Return Yards,23,7,21784,52,2043,23,2
Kickoff Return Yards,23,8,38416,50,2066,23,19
Kickoff Return Yards,23,9,30202,50,2066,23,3
Kickoff Return Yards,23,10,13045,49,2034,23,14
Kickoff Return Yards,23,11,21784,41,2043,23,20
Kickoff Return Yards,23,12,34972,38,2065,23,2
Kickoff Return Yards,23,13,21784,35,2045,23,6
Kickoff Return Yards,23,14,34972,34,2065,23,13
Kickoff Return Yards,23,15,18400,29,2041,23,19
Kickoff Return Yards,23,16,9725,28,2034,23,22
Kickoff Return Yards,23,17,43248,20,2068,23,3
Kickoff Return Yards,23,18,14224,17,2043,23,20
Kickoff Return Yards,23,19,20909,17,2045,23,6
Kickoff Return Yards,23,20,826,13,2020,23,28
Points Scored,23,0,19928,18,2041,23,19
Points Scored,23,1,826,12,2020,23,28
Points Scored,23,2,218,12,2020,23,16
Points Scored,23,3,13361,12,2034,23,22
Points Scored,23,4,19928,12,2041,23,12
Points Scored,23,5,12792,11,2034,23,14
Points Scored,23,6,25397,11,2060,23,11
Points Scored,23,7,38797,11,2065,23,2
Points Scored,23,8,25397,10,2060,23,21
Points Scored,23,9,38797,10,2065,23,13
Points Scored,23,10,16130,9,2043,23,2
Points Scored,23,11,1017,7,2020,23,28
Points Scored,23,12,25397,7,2060,23,31
Points Scored,23,13,76,6,2020,23,28
Points Scored,23,14,110,6,2020,23,28
Points Scored,23,15,3154,6,2020,23,28
Points Scored,23,16,658,6,2020,23,16
Points Scored,23,17,1826,6,2020,23,16
Points Scored,23,18,10745,6,2034,23,14
Points Scored,23,19,12566,6,2034,23,14
Points Scored,23,20,9248,6,2034,23,11
Points Scored,23,21,12566,6,2034,23,11
Points Scored,23,22,16130,6,2041,23,12
Points Scored,23,23,17536,6,2041,23,12
Points Scored,23,24,16130,6,2041,23,19
Points Scored,23,25,17502,6,2043,23,20
Points Scored,23,26,17624,6,2043,23,20
Points Scored,23,27,16130,6,2045,23,6
Points Scored,23,28,22597,6,2045,23,6
Points Scored,23,29,27647,6,2060,23,31
Points Scored,23,30,35100,6,2060,23,11
Points Scored,23,31,36002,6,2060,23,11
Points Scored,23,32,35100,6,2060,23,21
Points Scored,23,33,33361,6,2063,23,11
Points Scored,23,34,37749,6,2065,23,2
Points Scored,23,35,39343,6,2065,23,2
Points Scored,23,36,40105,6,2065,23,2
Points Scored,23,37,32594,6,2065,23,19
Points Scored,23,38,37749,6,2065,23,19
Points Scored,23,39,38530,6,2065,23,19
Points Scored,23,40,39343,6,2065,23,19
Points Scored,23,41,40105,6,2065,23,19
Points Scored,23,42,39381,6,2065,23,13
Points Scored,23,43,32594,6,2066,23,19
Points Scored,23,44,35121,6,2066,23,19
Points Scored,23,45,37622,6,2066,23,19
Points Scored,23,46,38797,6,2066,23,19
Points Scored,23,47,38530,6,2066,23,3
Points Scored,23,48,40105,6,2068,23,3
Points Scored,23,49,12792,5,2034,23,22
Points Scored,23,50,12792,5,2034,23,11
Points Scored,23,51,16130,5,2043,23,20
Points Scored,23,52,38797,5,2065,23,19
Points Scored,23,53,42180,4,2068,23,3
Points Scored,23,54,1017,3,2020,23,16
Points Scored,23,55,18838,2,2043,23,20
Points Scored,23,56,38797,1,2063,23,11
Points Scored,23,57,38797,1,2066,23,3
Yards from Scrimmage,23,0,40105,141,2068,23,3
Yards from Scrimmage,23,1,993,127,2020,23,28
Yards from Scrimmage,23,2,20909,122,2045,23,6
Yards from Scrimmage,23,3,19928,116,2041,23,12
Yards from Scrimmage,23,4,38530,111,2065,23,2
Yards from Scrimmage,23,5,17565,100,2043,23,20
Yards from Scrimmage,23,6,14889,96,2041,23,19
Yards from Scrimmage,23,7,38530,96,2068,23,3
Yards from Scrimmage,23,8,1826,95,2020,23,16
Yards from Scrimmage,23,9,40105,94,2065,23,13
Yards from Scrimmage,23,10,40105,94,2066,23,19
Yards from Scrimmage,23,11,9127,93,2034,23,22
Yards from Scrimmage,23,12,40105,91,2065,23,2
Yards from Scrimmage,23,13,826,90,2020,23,28
Yards from Scrimmage,23,14,35100,90,2060,23,21
Yards from Scrimmage,23,15,9248,89,2034,23,11
Yards from Scrimmage,23,16,37749,88,2065,23,2
Yards from Scrimmage,23,17,12427,86,2034,23,22
Yards from Scrimmage,23,18,27647,86,2060,23,11
Yards from Scrimmage,23,19,40105,85,2066,23,3
Yards from Scrimmage,23,20,17624,82,2043,23,2
Yards from Scrimmage,23,21,40105,82,2065,23,19
Yards from Scrimmage,23,22,38530,81,2066,23,3
Yards from Scrimmage,23,23,14889,80,2041,23,12
Yards from Scrimmage,23,24,9248,78,2034,23,14
Yards from Scrimmage,23,25,29384,78,2060,23,11
Yards from Scrimmage,23,26,10745,76,2034,23,14
Yards from Scrimmage,23,27,32594,76,2065,23,19
Yards from Scrimmage,23,28,19928,75,2041,23,19
Yards from Scrimmage,23,29,826,74,2020,23,16
Yards from Scrimmage,23,30,110,72,2020,23,28
Yards from Scrimmage,23,31,27647,72,2060,23,21
Yards from Scrimmage,23,32,22597,70,2045,23,6
Yards from Scrimmage,23,33,12566,69,2034,23,14
Yards from Scrimmage,23,34,37749,68,2065,23,19
Yards from Scrimmage,23,35,19928,67,2043,23,20
Yards from Scrimmage,23,36,36746,62,2065,23,19
Yards from Scrimmage,23,37,38530,62,2065,23,19
Yards from Scrimmage,23,38,27647,60,2060,23,31
Yards from Scrimmage,23,39,7642,59,2034,23,22
Yards from Scrimmage,23,40,17624,58,2043,23,20
Yards from Scrimmage,23,41,34195,58,2063,23,11
Yards from Scrimmage,23,42,37520,56,2065,23,19
Yards from Scrimmage,23,43,993,55,2020,23,16
Yards from Scrimmage,23,44,29332,55,2060,23,11
Yards from Scrimmage,23,45,29332,55,2060,23,21
Yards from Scrimmage,23,46,30074,55,2060,23,21
Yards from Scrimmage,23,47,19928,53,2043,23,2
Yards from Scrimmage,23,48,35106,53,2060,23,21
Yards from Scrimmage,23,49,37749,52,2065,23,13
Yards from Scrimmage,23,50,17536,51,2041,23,19
Yards from Scrimmage,23,51,21660,51,2043,23,20
Yards from Scrimmage,23,52,16669,51,2043,23,2
Yards from Scrimmage,23,53,36746,51,2065,23,2
Yards from Scrimmage,23,54,658,50,2020,23,16
Yards from Scrimmage,23,55,35100,50,2060,23,11
Yards from Scrimmage,23,56,23366,47,2045,23,6
Yards from Scrimmage,23,57,17624,46,2041,23,12
Yards from Scrimmage,23,58,21730,46,2045,23,6
Yards from Scrimmage,23,59,39279,45,2066,23,19
Yards from Scrimmage,23,60,17502,43,2043,23,20
Yards from Scrimmage,23,61,19928,42,2045,23,6
Yards from Scrimmage,23,62,30202,41,2066,23,19
Yards from Scrimmage,23,63,10745,40,2034,23,11
Yards from Scrimmage,23,64,12566,39,2034,23,22
Yards from Scrimmage,23,65,37656,39,2063,23,11
Yards from Scrimmage,23,66,12566,38,2034,23,11
Yards from Scrimmage,23,67,36002,38,2060,23,11
Yards from Scrimmage,23,68,37749,38,2063,23,11
Yards from Scrimmage,23,69,37520,38,2066,23,19
Yards from Scrimmage,23,70,218,37,2020,23,16
Yards from Scrimmage,23,71,35106,35,2060,23,31
Yards from Scrimmage,23,72,16669,34,2043,23,20
Yards from Scrimmage,23,73,36746,34,2065,23,13
Yards from Scrimmage,23,74,1019,33,2020,23,16
Yards from Scrimmage,23,75,10825,33,2034,23,22
Yards from Scrimmage,23,76,17624,33,2041,23,19
Yards from Scrimmage,23,77,29384,33,2060,23,21
Yards from Scrimmage,23,78,35121,33,2065,23,13
Yards from Scrimmage,23,79,37749,33,2066,23,19
Yards from Scrimmage,23,80,9856,32,2034,23,11
Yards from Scrimmage,23,81,30074,32,2060,23,11
Yards from Scrimmage,23,82,32594,32,2065,23,2
Yards from Scrimmage,23,83,7642,31,2034,23,11
Yards from Scrimmage,23,84,17536,30,2041,23,12
Yards from Scrimmage,23,85,29384,30,2063,23,11
Yards from Scrimmage,23,86,658,28,2020,23,28
Yards from Scrimmage,23,87,7642,28,2034,23,14
Yards from Scrimmage,23,88,16712,28,2041,23,12
Yards from Scrimmage,23,89,37520,28,2065,23,13
Yards from Scrimmage,23,90,17565,26,2043,23,2
Yards from Scrimmage,23,91,18179,26,2043,23,2
Yards from Scrimmage,23,92,15886,26,2045,23,6
Yards from Scrimmage,23,93,31836,26,2060,23,31
Yards from Scrimmage,23,94,42734,26,2068,23,3
Yards from Scrimmage,23,95,1852,25,2020,23,28
Yards from Scrimmage,23,96,36039,24,2063,23,11
Yards from Scrimmage,23,97,39381,24,2065,23,2
Yards from Scrimmage,23,98,35121,24,2065,23,19
Yards from Scrimmage,23,99,37622,24,2066,23,19
All-Purpose Yards,23,0,826,167,2020,23,16
All-Purpose Yards,23,1,40105,141,2068,23,3
All-Purpose Yards,23,2,20909,139,2045,23,6
All-Purpose Yards,23,3,38530,136,2068,23,3
All-Purpose Yards,23,4,38530,132,2065,23,2
All-Purpose Yards,23,5,993,127,2020,23,28
All-Purpose Yards,23,6,19928,116,2041,23,12
All-Purpose Yards,23,7,29332,104,2060,23,11
All-Purpose Yards,23,8,826,103,2020,23,28
All-Purpose Yards,23,9,17565,100,2043,23,20
All-Purpose Yards,23,10,14889,96,2041,23,19
All-Purpose Yards,23,11,21784,96,2043,23,20
All-Purpose Yards,23,12,1826,95,2020,23,16
All-Purpose Yards,23,13,40105,94,2065,23,13
All-Purpose Yards,23,14,40105,94,2066,23,19
All-Purpose Yards,23,15,9127,93,2034,23,22
All-Purpose Yards,23,16,40105,91,2065,23,2
All-Purpose Yards,23,17,34972,91,2065,23,19
All-Purpose Yards,23,18,18400,90,2041,23,12
All-Purpose Yards,23,19,35100,90,2060,23,21
All-Purpose Yards,23,20,9248,89,2034,23,11
All-Purpose Yards,23,21,13045,88,2034,23,11
All-Purpose Yards,23,22,31836,88,2060,23,31
All-Purpose Yards,23,23,37749,88,2065,23,2
All-Purpose Yards,23,24,3154,86,2020,23,28
All-Purpose Yards,23,25,12427,86,2034,23,22
All-Purpose Yards,23,26,27647,86,2060,23,11
All-Purpose Yards,23,27,40105,85,2066,23,3
All-Purpose Yards,23,28,17624,82,2043,23,2
All-Purpose Yards,23,29,40105,82,2065,23,19
All-Purpose Yards,23,30,38530,81,2066,23,3
All-Purpose Yards,23,31,14889,80,2041,23,12
All-Purpose Yards,23,32,9248,78,2034,23,14
All-Purpose Yards,23,33,29384,78,2060,23,11
All-Purpose Yards,23,34,21784,77,2043,23,2
All-Purpose Yards,23,35,10745,76,2034,23,14
All-Purpose Yards,23,36,32594,76,2065,23,19
All-Purpose Yards,23,37,19928,75,2041,23,19
All-Purpose Yards,23,38,29332,75,2060,23,31
All-Purpose Yards,23,39,38530,75,2065,23,19
All-Purpose Yards,23,40,110,72,2020,23,28
All-Purpose Yards,23,41,27647,72,2060,23,21
All-Purpose Yards,23,42,22597,70,2045,23,6
All-Purpose Yards,23,43,41997,70,2068,23,3
All-Purpose Yards,23,44,12566,69,2034,23,14
All-Purpose Yards,23,45,37749,68,2065,23,19
All-Purpose Yards,23,46,38530,68,2065,23,13
All-Purpose Yards,23,47,19928,67,2043,23,20
All-Purpose Yards,23,48,21784,67,2045,23,6
All-Purpose Yards,23,49,36746,62,2065,23,19
All-Purpose Yards,23,50,27647,60,2060,23,31
All-Purpose Yards,23,51,7642,59,2034,23,22
All-Purpose Yards,23,52,29332,59,2060,23,21
All-Purpose Yards,23,53,17624,58,2043,23,20
All-Purpose Yards,23,54,34195,58,2063,23,11
All-Purpose Yards,23,55,37520,56,2065,23,19
All-Purpose Yards,23,56,30202,56,2066,23,19
All-Purpose Yards,23,57,993,55,2020,23,16
All-Purpose Yards,23,58,30074,55,2060,23,21
All-Purpose Yards,23,59,36853,54,2063,23,11
All-Purpose Yards,23,60,19928,53,2043,23,2
All-Purpose Yards,23,61,35106,53,2060,23,21
All-Purpose Yards,23,62,37749,52,2065,23,13
All-Purpose Yards,23,63,17536,51,2041,23,19
All-Purpose Yards,23,64,21660,51,2043,23,20
All-Purpose Yards,23,65,16669,51,2043,23,2
All-Purpose Yards,23,66,36746,51,2065,23,2
All-Purpose Yards,23,67,658,50,2020,23,16
All-Purpose Yards,23,68,35100,50,2060,23,11
All-Purpose Yards,23,69,38416,50,2066,23,19
All-Purpose Yards,23,70,30202,50,2066,23,3
All-Purpose Yards,23,71,9725,49,2034,23,22
All-Purpose Yards,23,72,13045,49,2034,23,14
All-Purpose Yards,23,73,23366,47,2045,23,6
All-Purpose Yards,23,74,17624,46,2041,23,12
All-Purpose Yards,23,75,21730,46,2045,23,6
All-Purpose Yards,23,76,18400,45,2041,23,19
All-Purpose Yards,23,77,39279,45,2066,23,19
All-Purpose Yards,23,78,17502,43,2043,23,20
All-Purpose Yards,23,79,19928,42,2045,23,6
All-Purpose Yards,23,80,10745,40,2034,23,11
All-Purpose Yards,23,81,12566,39,2034,23,22
All-Purpose Yards,23,82,37656,39,2063,23,11
All-Purpose Yards,23,83,12566,38,2034,23,11
All-Purpose Yards,23,84,36002,38,2060,23,11
All-Purpose Yards,23,85,37749,38,2063,23,11
All-Purpose Yards,23,86,34972,38,2065,23,2
All-Purpose Yards,23,87,37520,38,2066,23,19
All-Purpose Yards,23,88,218,37,2020,23,16
All-Purpose Yards,23,89,35106,35,2060,23,31
All-Purpose Yards,23,90,16669,34,2043,23,20
All-Purpose Yards,23,91,34972,34,2065,23,13
All-Purpose Yards,23,92,36746,34,2065,23,13
All-Purpose Yards,23,93,1019,33,2020,23,16
All-Purpose Yards,23,94,10825,33,2034,23,22
All-Purpose Yards,23,95,17624,33,2041,23,19
All-Purpose Yards,23,96,29384,33,2060,23,21
All-Purpose Yards,23,97,35121,33,2065,23,13
All-Purpose Yards,23,98,37749,33,2066,23,19
All-Purpose Yards,23,99,9856,32,2034,23,11
Quarterback Rating,24,0,212,1324,2020,24,7
Quarterback Rating,24,1,20722,1158,2049,24,29
Quarterback Rating,24,2,18229,1122,2044,24,7
Quarterback Rating,24,3,20722,1120,2051,24,4
Quarterback Rating,24,4,212,1114,2020,24,26
Quarterback Rating,24,5,20722,1097,2046,24,0
Quarterback Rating,24,6,20722,1097,2051,24,29
Quarterback Rating,24,7,20722,1061,2055,24,17
Quarterback Rating,24,8,5702,1055,2037,24,26
Quarterback Rating,24,9,5702,1042,2034,24,27
Quarterback Rating,24,10,5702,986,2033,24,17
Quarterback Rating,24,11,20722,968,2054,24,7
Quarterback Rating,24,12,30816,896,2065,24,9
Quarterback Rating,24,13,20722,895,2045,24,17
Quarterback Rating,24,14,212,887,2020,24,10
Quarterback Rating,24,15,5702,871,2032,24,9
Quarterback Rating,24,16,5702,847,2038,24,4
Quarterback Rating,24,17,5702,833,2034,24,26
Quarterback Rating,24,18,5702,826,2037,24,18
Quarterback Rating,24,19,5702,817,2034,24,29
Quarterback Rating,24,20,20722,817,2055,24,27
Quarterback Rating,24,21,20722,798,2046,24,5
Quarterback Rating,24,22,35009,779,2067,24,15
Quarterback Rating,24,23,39998,757,2065,24,10
Quarterback Rating,24,24,212,746,2020,24,16
Quarterback Rating,24,25,5702,521,2037,24,9
Quarterback Rating,24,26,20722,508,2054,24,9
Quarterback Rating,24,27,212,489,2021,24,26
Quarterback Rating,24,28,20722,447,2049,24,17
Quarterback Rating,24,29,5702,402,2038,24,15
Pass Attempts,24,0,20722,52,2049,24,17
Pass Attempts,24,1,5702,49,2033,24,17
Pass Attempts,24,2,5702,48,2034,24,26
Pass Attempts,24,3,35009,48,2067,24,15
Pass Attempts,24,4,39998,44,2065,24,10
Pass Attempts,24,5,212,42,2020,24,10
Pass Attempts,24,6,20722,41,2055,24,27
Pass Attempts,24,7,5702,40,2038,24,15
Pass Attempts,24,8,20722,39,2046,24,5
Pass Attempts,24,9,20722,39,2054,24,9
Pass Attempts,24,10,20722,38,2046,24,0
Pass Attempts,24,11,5702,37,2032,24,9
Pass Attempts,24,12,5702,36,2034,24,29
Pass Attempts,24,13,20722,36,2045,24,17
Pass Attempts,24,14,5702,35,2038,24,4
Pass Attempts,24,15,212,33,2020,24,26
Pass Attempts,24,16,212,33,2021,24,26
Pass Attempts,24,17,20722,32,2051,24,4
Pass Attempts,24,18,212,31,2020,24,7
Pass Attempts,24,19,212,29,2020,24,16
Pass Attempts,24,20,5702,29,2037,24,26
Pass Attempts,24,21,20722,29,2051,24,29
Pass Attempts,24,22,20722,29,2055,24,17
Pass Attempts,24,23,20722,27,2049,24,29
Pass Attempts,24,24,20722,27,2054,24,7
Pass Attempts,24,25,5702,24,2037,24,18
Pass Attempts,24,26,5702,24,2037,24,9
Pass Attempts,24,27,30816,24,2065,24,9
Pass Attempts,24,28,5702,21,2034,24,27
Pass Attempts,24,29,18229,21,2044,24,7
Pass Attempts,24,30,5702,17,2036,24,10
Pass Attempts,24,31,14816,15,2036,24,10
Pass Attempts,24,32,20722,11,2044,24,7
Pass Completions,24,0,5702,33,2033,24,17
Pass Completions,24,1,5702,29,2034,24,26
Pass Completions,24,2,20722,29,2049,24,17
Pass Completions,24,3,39998,29,2065,24,10
Pass Completions,24,4,212,28,2020,24,10
Pass Completions,24,5,20722,26,2051,24,4
Pass Completions,24,6,20722,26,2055,24,27
Pass Completions,24,7,35009,26,2067,24,15
Pass Completions,24,8,20722,24,2045,24,17
Pass Completions,24,9,212,23,2020,24,7
Pass Completions,24,10,20722,23,2051,24,29
Pass Completions,24,11,5702,22,2037,24,26
Pass Completions,24,12,212,21,2020,24,26
Pass Completions,24,13,20722,21,2046,24,0
Pass Completions,24,14,20722,21,2046,24,5
Pass Completions,24,15,20722,20,2054,24,9
Pass Completions,24,16,20722,20,2055,24,17
Pass Completions,24,17,212,19,2020,24,16
Pass Completions,24,18,5702,19,2032,24,9
Pass Completions,24,19,5702,19,2034,24,29
Pass Completions,24,20,5702,18,2038,24,4
Pass Completions,24,21,20722,18,2049,24,29
Pass Completions,24,22,30816,18,2065,24,9
Pass Completions,24,23,212,17,2021,24,26
Pass Completions,24,24,5702,17,2038,24,15
Pass Completions,24,25,20722,17,2054,24,7
Pass Completions,24,26,5702,14,2037,24,18
Pass Completions,24,27,5702,14,2037,24,9
Pass Completions,24,28,5702,12,2036,24,10
Pass Completions,24,29,18229,12,2044,24,7
Pass Completions,24,30,5702,11,2034,24,27
Pass Completions,24,31,20722,9,2044,24,7
Pass Completions,24,32,14816,5,2036,24,10
Completion Percentage,24,0,20722,813,2051,24,4
Completion Percentage,24,1,20722,793,2051,24,29
Completion Percentage,24,2,5702,759,2037,24,26
Completion Percentage,24,3,30816,750,2065,24,9
Completion Percentage,24,4,212,742,2020,24,7
Completion Percentage,24,5,20722,690,2055,24,17
Completion Percentage,24,6,5702,673,2033,24,17
Completion Percentage,24,7,212,667,2020,24,10
Completion Percentage,24,8,20722,667,2045,24,17
Completion Percentage,24,9,20722,667,2049,24,29
Completion Percentage,24,10,39998,659,2065,24,10
Completion Percentage,24,11,212,655,2020,24,16
Completion Percentage,24,12,212,636,2020,24,26
Completion Percentage,24,13,20722,634,2055,24,27
Completion Percentage,24,14,20722,630,2054,24,7
Completion Percentage,24,15,5702,604,2034,24,26
Completion Percentage,24,16,5702,583,2037,24,18
Completion Percentage,24,17,5702,583,2037,24,9
Completion Percentage,24,18,18229,571,2044,24,7
Completion Percentage,24,19,20722,558,2049,24,17
Completion Percentage,24,20,20722,553,2046,24,0
Completion Percentage,24,21,35009,542,2067,24,15
Completion Percentage,24,22,20722,538,2046,24,5
Completion Percentage,24,23,5702,528,2034,24,29
Completion Percentage,24,24,5702,524,2034,24,27
Completion Percentage,24,25,212,515,2021,24,26
Completion Percentage,24,26,5702,514,2032,24,9
Completion Percentage,24,27,5702,514,2038,24,4
Completion Percentage,24,28,20722,513,2054,24,9
Completion Percentage,24,29,5702,425,2038,24,15
Passing Yards,24,0,35009,394,2067,24,15
Passing Yards,24,1,5702,356,2034,24,26
Passing Yards,24,2,20722,322,2046,24,0
Passing Yards,24,3,5702,315,2032,24,9
Passing Yards,24,4,5702,315,2033,24,17
Passing Yards,24,5,20722,288,2046,24,5
Passing Yards,24,6,20722,288,2051,24,4
Passing Yards,24,7,20722,287,2049,24,17
Passing Yards,24,8,212,286,2020,24,26
Passing Yards,24,9,20722,284,2055,24,27
Passing Yards,24,10,212,270,2020,24,7
Passing Yards,24,11,212,253,2020,24,10
Passing Yards,24,12,20722,237,2049,24,29
Passing Yards,24,13,18229,235,2044,24,7
Passing Yards,24,14,212,231,2021,24,26
Passing Yards,24,15,5702,228,2034,24,29
Passing Yards,24,16,5702,220,2037,24,26
Passing Yards,24,17,20722,220,2051,24,29
Passing Yards,24,18,39998,218,2065,24,10
Passing Yards,24,19,5702,215,2034,24,27
Passing Yards,24,20,20722,214,2054,24,7
Passing Yards,24,21,20722,196,2045,24,17
Passing Yards,24,22,5702,184,2037,24,18
Passing Yards,24,23,20722,176,2054,24,9
Passing Yards,24,24,5702,174,2038,24,4
Passing Yards,24,25,212,165,2020,24,16
Passing Yards,24,26,20722,164,2055,24,17
Passing Yards,24,27,30816,144,2065,24,9
Passing Yards,24,28,5702,126,2038,24,15
Passing Yards,24,29,20722,123,2044,24,7
Passing Yards,24,30,5702,108,2037,24,9
Passing Yards,24,31,5702,81,2036,24,10
Passing Yards,24,32,14816,29,2036,24,10
Yards per Pass Attempt,24,0,18229,1119,2044,24,7
Yards per Pass Attempt,24,1,5702,1024,2034,24,27
Yards per Pass Attempt,24,2,20722,900,2051,24,4
Yards per Pass Attempt,24,3,20722,878,2049,24,29
Yards per Pass Attempt,24,4,212,871,2020,24,7
Yards per Pass Attempt,24,5,212,867,2020,24,26
Yards per Pass Attempt,24,6,5702,851,2032,24,9
Yards per Pass Attempt,24,7,20722,847,2046,24,0
Yards per Pass Attempt,24,8,35009,821,2067,24,15
Yards per Pass Attempt,24,9,20722,793,2054,24,7
Yards per Pass Attempt,24,10,5702,767,2037,24,18
Yards per Pass Attempt,24,11,5702,759,2037,24,26
Yards per Pass Attempt,24,12,20722,759,2051,24,29
Yards per Pass Attempt,24,13,5702,742,2034,24,26
Yards per Pass Attempt,24,14,20722,738,2046,24,5
Yards per Pass Attempt,24,15,212,700,2021,24,26
Yards per Pass Attempt,24,16,20722,693,2055,24,27
Yards per Pass Attempt,24,17,5702,643,2033,24,17
Yards per Pass Attempt,24,18,5702,633,2034,24,29
Yards per Pass Attempt,24,19,212,602,2020,24,10
Yards per Pass Attempt,24,20,30816,600,2065,24,9
Yards per Pass Attempt,24,21,212,569,2020,24,16
Yards per Pass Attempt,24,22,20722,566,2055,24,17
Yards per Pass Attempt,24,23,20722,552,2049,24,17
Yards per Pass Attempt,24,24,20722,544,2045,24,17
Yards per Pass Attempt,24,25,5702,497,2038,24,4
Yards per Pass Attempt,24,26,39998,495,2065,24,10
Yards per Pass Attempt,24,27,20722,451,2054,24,9
Yards per Pass Attempt,24,28,5702,450,2037,24,9
Yards per Pass Attempt,24,29,5702,315,2038,24,15
Passing Touchdowns,24,0,20722,4,2046,24,5
Passing Touchdowns,24,1,212,3,2020,24,7
Passing Touchdowns,24,2,20722,3,2046,24,0
Passing Touchdowns,24,3,20722,3,2049,24,29
Passing Touchdowns,24,4,212,2,2020,24,26
Passing Touchdowns,24,5,212,2,2020,24,10
Passing Touchdowns,24,6,212,2,2020,24,16
Passing Touchdowns,24,7,5702,2,2032,24,9
Passing Touchdowns,24,8,5702,2,2033,24,17
Passing Touchdowns,24,9,5702,2,2037,24,26
Passing Touchdowns,24,10,5702,2,2038,24,4
Passing Touchdowns,24,11,20722,2,2049,24,17
Passing Touchdowns,24,12,20722,2,2051,24,4
Passing Touchdowns,24,13,20722,2,2054,24,7
Passing Touchdowns,24,14,20722,2,2055,24,17
Passing Touchdowns,24,15,35009,2,2067,24,15
Passing Touchdowns,24,16,5702,1,2034,24,27
Passing Touchdowns,24,17,5702,1,2034,24,29
Passing Touchdowns,24,18,18229,1,2044,24,7
Passing Touchdowns,24,19,20722,1,2044,24,7
