Year,Team,Playoff_Performance,Average_Attendance,Percent_of_Capacity_(of_1000),TV_Contract_(all_money_is_in_thousands),Ticket_Revenue,Suite_Revenue,Salary_Cost,Bonuses,Concessions,Parking,Advertising,Staff_Cost,Maintenance,Stadium_Payments,Overall_Performance,Franchise_Value,Profit,Season_Tickets_Sold,Capacity,Top_Quarterback,Top_Rusher,Top_Receiver,Top_Tackler,Coach,Quarterback_Passing_Yardage,Rusher_Yardage,Receiver_Yardage,Tackles
2032,14,None,62000,998,105280,118040,122150,84520,187510,13050,7750,57020,19220,10780,0,40,1368640,121260,58800,62100,2054,4169,7658,12935,319,3887,864,1068,92
2032,15,None,89800,998,105280,160000,132970,88310,184260,43460,9880,59620,31470,11520,0,64,1873980,195650,83300,89900,2041,6644,11761,10433,219,3692,1058,1105,138
2032,16,None,68900,984,105280,108790,57980,101490,191040,18910,7580,44630,22360,11710,0,36,1537080,16570,58700,70000,4103,7475,5086,11296,443,3857,982,951,115
2032,17,None,51500,998,105280,156690,148800,107460,139670,22920,10360,71950,21810,9410,0,59,1868720,237650,49300,51600,6553,10718,10937,8975,272,2940,672,651,109
2032,18,Wild Card,56700,1000,105280,126490,94050,104430,162770,19590,8920,66600,27750,11190,0,59,1763440,114790,56600,56700,5726,9909,10852,8164,235,2786,1254,796,97
2032,19,None,59100,844,105280,78410,39320,138340,89760,9610,5200,29890,27700,10740,0,11,1050160,1170,48600,70000,4121,9125,7619,11268,157,2533,744,981,123
2032,20,None,50600,998,105280,130700,107380,121800,142520,15240,7180,66310,31090,10760,0,43,1710800,125920,49800,50700,8242,7450,5116,11308,187,3936,514,1050,110
2032,21,None,69200,985,105280,136640,78320,115890,133600,13810,8070,48590,24080,10360,0,44,1271250,106780,61200,70200,7382,9919,10044,11444,286,2594,880,749,99
2032,22,None,56600,1000,105280,144610,86400,129580,103770,16470,9760,59260,28030,10430,0,49,1542350,149970,53400,56600,7412,10719,9238,7247,136,2969,792,794,97
2032,23,None,58000,828,105280,78790,37200,99490,108130,13170,5460,31080,24170,10020,74280,24,1473920,-45110,46200,70000,1852,9127,9248,11295,446,3495,1317,820,112
2032,24,Wild Card,72600,898,105280,91860,73870,85370,168650,18160,8270,35460,28380,10670,0,47,1521290,39830,56800,80800,5702,12385,6784,12153,313,3622,685,856,77
2032,25,None,70500,1000,105280,143100,97600,134410,121380,22650,9980,65630,28090,10970,0,43,1673950,149390,69400,70500,3269,9920,1660,6509,83,3025,772,603,95
2032,26,Won Conference,65900,998,105280,150400,80970,130840,131190,11670,9230,54330,26900,11130,0,60,1447600,111820,64400,66000,8267,11575,8457,11269,132,3433,1432,716,112
2032,27,None,57600,822,105280,75480,36120,122360,112660,13590,6400,33670,50740,10410,0,26,1231770,-25630,47100,70000,9875,11585,7622,10429,208,2704,1248,752,110
2032,28,Wild Card,67300,961,105280,94860,44310,120760,142320,18280,8330,43110,17720,11580,102680,33,1895040,-80890,56400,70000,7380,10740,10059,9642,3,3799,958,887,108
2032,29,None,46500,664,105280,53080,25540,132390,108750,9270,3980,25020,22990,9110,14810,8,1197560,-65880,38300,70000,4923,10757,8467,12113,307,3574,959,1099,93
2032,30,None,56900,812,105280,100900,54140,118800,125350,13440,4550,34130,20220,10410,0,26,1215980,37660,47100,70000,12324,6597,11753,7157,82,2026,988,1435,104
2032,31,Division,65800,940,105280,116060,59820,125120,119260,17800,7250,36410,32690,10670,50560,44,1500240,4320,50000,70000,4901,10730,10884,12141,156,3391,625,950,135
2031,0,None,52300,747,102320,82100,47060,78710,194400,7780,4280,27200,19120,9910,0,8,1056450,-29870,42600,70000,1529,7467,5139,7361,136,3462,900,891,96
2031,1,None,57400,820,102320,95070,54080,135680,73720,9340,5050,31730,19000,10650,0,34,1133190,58540,46700,70000,6544,10752,10933,8823,432,3608,612,718,122
2031,2,None,69600,994,102320,148730,90250,118790,140090,20520,9190,52340,56520,12260,0,50,1601300,95690,62700,70000,1143,11596,10049,10503,81,3344,554,602,98
2031,3,Conference,79400,998,102320,202740,176570,64380,253840,27400,11890,63380,36360,10440,0,80,1775250,219280,74900,79500,1010,8299,9173,8081,16,3301,1569,703,91
2031,4,Wild Card,74900,993,102320,196770,109080,123090,99880,24660,13920,58340,33600,10120,0,75,1504100,238400,67700,75400,9843,9085,8462,8794,127,3420,601,1081,85
2031,5,None,44800,640,102320,65160,35680,125880,115590,6060,3850,22650,22550,9170,0,9,961800,-37470,37900,70000,4897,8304,6745,8159,0,1987,762,753,109
2031,6,None,68800,982,102320,134560,78680,92080,193470,19320,8800,48020,33820,11880,0,29,1442710,60450,59300,70000,1718,8301,1854,4052,66,3614,969,727,110
2031,7,Wild Card,62000,998,102320,157130,72660,117270,89520,13700,8140,53350,30600,10300,0,62,1376200,159610,56100,62100,1874,7464,5906,3846,11,3390,882,785,119
2031,8,None,53000,691,102320,78280,60930,89080,139310,10770,5160,25980,16700,9040,0,16,1092260,29310,43600,76600,3285,9935,10906,9002,312,3785,805,936,106
2031,9,Conference,80200,982,102320,163660,115530,107400,111460,34020,11250,50960,19110,10490,0,77,1770130,229280,67100,81600,4933,5762,10887,9620,365,4373,1063,1244,88
2031,10,None,70600,990,102320,184820,115240,162770,56200,20350,8020,55000,99500,10000,0,42,1447820,157280,63400,71300,4883,9111,6762,6332,241,2921,687,846,94
2031,11,None,69900,998,102320,133660,79970,112790,146590,21370,9420,54570,32490,12520,0,44,1652460,96920,66500,70000,3268,10716,10834,8812,225,3187,755,602,93
2031,12,Wild Card,74000,994,102320,190620,115840,77560,139060,21930,12370,57980,17040,9730,0,78,1570610,257670,68500,74400,4106,4169,5089,10525,385,3841,623,972,101
2031,13,None,84800,998,102320,163660,124880,124810,106660,41440,13080,63090,39060,11530,0,75,2128250,226410,82600,84900,905,11597,10930,5557,320,4265,631,1284,111
2031,14,Division,61800,995,102320,111560,111810,66970,150150,12280,7290,52430,16910,10080,0,60,1396660,153580,57000,62100,2054,9094,7658,5670,319,3809,2431,807,103
2031,15,Division,89700,997,102320,167140,140640,122520,126160,45620,10360,56020,29820,10910,0,79,1698510,232690,80900,89900,2041,10751,11761,10433,219,3661,807,939,109
2031,16,None,69200,988,102320,112060,60120,125580,104800,19090,7530,45420,20020,11490,0,43,1483640,84650,60000,70000,4103,7475,10892,11296,443,3536,1126,1132,97
2031,17,None,51600,1000,102320,156000,147900,109880,156220,22320,10090,71860,22600,9070,0,69,1805940,212720,49300,51600,6553,10722,10937,8975,272,1861,1105,784,114
2031,18,Division,56700,1000,102320,120010,80500,102000,129960,16930,7710,63700,26230,10540,0,55,1693390,122440,55800,56700,1477,9909,5111,8167,235,2962,553,1224,100
2031,19,None,60800,868,102320,82830,41330,117110,151670,9910,5350,31730,23370,10650,0,7,1099940,-29330,49900,70000,8267,9125,7619,11268,108,2281,658,1095,95
2031,20,Wild Card,50700,1000,102320,144370,120010,99040,102890,16720,7740,66000,25940,10450,0,72,1596190,218840,50500,50700,713,7450,5959,11308,187,3612,701,966,116
2031,21,None,69700,992,102320,136640,81950,124200,88510,13910,8130,49940,22830,10260,0,43,1230390,147090,63200,70200,9828,6622,5952,9693,286,3387,517,939,110
2031,22,None,56600,1000,102320,143900,87100,113010,65140,16120,9550,58960,23400,10120,0,53,1437590,206280,53900,56600,7412,10719,10039,9791,110,3451,658,728,102
2031,23,None,57600,822,102320,73110,36360,92640,181130,12390,5840,30480,20150,9420,0,12,1192020,-42840,45000,70000,1852,9127,8369,11295,141,3050,1216,651,103
2031,24,None,73600,910,102320,88490,74460,95210,183700,17950,8170,35720,32240,10330,0,36,1509220,5630,58800,80800,5702,5702,6784,7177,313,3687,741,1267,95
2031,25,None,70400,998,102320,140640,95010,121500,65150,21750,9590,62740,27300,10440,0,60,1585960,207660,69100,70500,3269,9920,1660,8810,83,2632,991,903,96
2031,26,Won Conference,65900,998,102320,157250,79890,131620,99330,16180,9450,53620,26150,10200,0,64,1401780,151410,61500,66000,5721,11575,8457,11269,132,3628,926,1470,110
2031,27,None,58200,831,102320,74170,36260,107990,139080,13390,6310,33470,20480,10070,0,14,1143420,-11700,48400,70000,5695,11585,5127,10429,157,2850,1106,602,101
2031,28,Champion,65100,930,102320,115830,50330,131770,83360,19470,9010,38510,20450,10710,102680,45,1765020,-13500,53300,70000,7380,9091,5116,8827,3,3576,940,840,98
2031,29,None,46800,668,102320,54010,26530,121210,98440,9640,4060,26760,16110,9160,14810,7,1197140,-36410,40300,70000,4923,11601,8467,9635,121,2704,596,843,80
2031,30,Division,59200,845,102320,108170,59250,101610,163220,14530,5010,31700,24400,9940,0,40,1184350,21810,44300,70000,8253,4176,11753,10492,82,3398,809,987,90
2031,31,None,62300,890,102320,98060,53990,145200,81940,14950,6090,35720,25590,10330,50560,27,1519450,-2490,50000,70000,986,9093,6801,12141,156,3292,747,585,102
2030,0,None,54800,782,99360,84400,47880,93950,156350,8030,4420,27720,26280,9690,0,17,1030860,-12930,44600,70000,1529,7467,7626,1324,136,2909,566,541,110
2030,1,Wild Card,59200,845,99360,103290,58110,103750,154150,10160,5490,30590,18620,10130,0,41,1070600,20350,47500,70000,6544,9102,4216,8823,432,2981,663,842,120
2030,2,Division,69200,988,99360,148800,90230,97800,139950,20650,9410,47760,41100,11400,0,65,1520200,125960,59800,70000,1143,1143,10049,8002,81,3777,679,845,89
2030,3,None,79200,996,99360,177630,151460,71870,156280,23830,10340,60490,34940,9920,0,71,1738800,250100,74100,79500,1010,8299,5952,8891,16,4214,1324,1023,91
2030,4,None,73900,980,99360,171450,90000,104340,136850,20970,11830,55550,38860,9500,0,44,1316520,159610,67700,75400,773,6607,8462,8794,127,1628,675,770,86
2030,5,None,47100,672,99360,67820,36690,112440,111280,6490,4050,23870,15670,9100,0,17,933980,-10210,40600,70000,1913,8310,6745,8159,285,2887,500,592,120
2030,6,None,69300,990,99360,131570,76590,93300,166240,18900,8470,46710,40340,11270,0,44,1470520,70450,60200,70000,1718,7448,1854,8005,66,3214,979,896,101
2030,7,None,61900,996,99360,138480,62870,112930,126140,11870,7050,51120,33580,9730,0,42,1405940,88370,55900,62100,1874,9108,5906,3846,11,3425,659,587,107
2030,8,None,53800,702,99360,73820,59720,69500,175100,10290,4930,24250,24570,8450,0,25,1018440,-5250,42300,76600,3285,9935,5970,6368,312,3668,380,826,80
2030,9,Division,62500,892,99360,105810,54910,84960,184140,14190,6680,34580,17380,9860,21040,47,1535110,-1850,49000,70000,4933,5762,4337,8890,365,3733,1142,735,92
2030,10,None,70600,990,99360,172800,111000,147590,43260,19270,7590,51740,41090,9380,0,56,1490400,220440,62700,71300,4883,9111,6762,6332,187,1675,559,696,109
2030,11,Won Conference,69900,998,99360,158800,89920,127090,86790,23020,10150,54860,40610,12170,0,69,1659310,169450,68500,70000,3268,10716,10091,8812,225,3661,1135,650,72
2030,12,None,74300,998,99360,182520,113770,64880,144400,21060,11880,55800,16200,9220,0,67,1495360,249690,68500,74400,4106,8292,5089,7329,385,3595,800,963,100
2030,13,Wild Card,84800,998,99360,169300,126960,112040,158240,43080,13600,58800,61360,10820,0,78,2086560,168640,80400,84900,905,8294,10930,8825,320,4323,446,1241,117
2030,14,Division,61400,988,99360,111530,108580,74260,186360,11620,6910,49680,14760,9510,0,56,1480460,102790,56200,62100,4880,8285,7658,5670,319,1897,1166,875,102
2030,15,Champion,89900,1000,99360,200520,173400,126810,127600,52520,11750,63580,28930,11240,0,90,1932550,306550,89500,89900,2041,8308,6760,10433,219,3589,925,741,112
2030,16,Conference,67900,970,99360,114250,63080,120550,131980,20380,9280,40180,19430,10500,0,60,1405940,64070,56600,70000,4103,5806,10892,8001,443,3483,876,1011,85
2030,17,None,66900,955,99360,101310,55400,106560,121620,17350,7900,43130,18410,10890,115360,22,1554980,-48390,58700,70000,6553,10718,10937,8975,148,3289,1306,608,119
2030,18,Wild Card,56700,1000,99360,114510,84370,105470,94850,17400,8050,58930,24800,9910,0,65,1649370,147590,54500,56700,1477,10722,5111,8167,235,3330,1594,958,110
2030,19,None,60800,868,99360,76770,39190,126620,43820,9360,5050,30940,18270,9980,0,36,1117800,61980,49400,70000,8267,9125,7619,5684,108,2894,986,670,90
2030,20,Wild Card,50700,1000,99360,125620,104600,92630,149150,14590,6760,63680,27000,9930,0,58,1505300,135900,50500,50700,713,9879,10053,4677,100,3358,709,590,117
2030,21,None,69700,992,99360,131360,77520,106210,146020,13250,7750,47280,21810,9680,0,47,1229580,92800,62500,70200,5730,9919,8424,9759,286,2957,573,621,107
2030,22,None,56600,1000,99360,140320,86100,78500,129740,15780,9350,58620,20220,9810,0,57,1435750,171260,54300,56600,7412,10719,1733,9791,110,3599,1192,822,112
2030,23,None,58100,830,99360,73140,37340,79150,175280,12520,5890,30660,18990,9350,0,24,1184860,-23860,47800,70000,7431,9127,8369,5680,141,1874,1139,767,111
2030,24,None,72600,898,99360,93010,82360,106260,99340,25980,8870,39520,28740,9070,0,53,1654340,105690,57400,80800,5702,6597,6784,11258,313,3433,722,814,105
2030,25,Conference,70500,1000,99360,139240,92840,80810,107210,21970,9690,55550,26170,9500,0,68,1470520,194960,66400,70500,3269,9920,1660,6509,83,3244,1195,1057,88
2030,26,Division,66000,1000,99360,124670,71200,102050,171040,13850,7970,58000,60480,10220,0,45,1420840,31260,65700,66000,5721,5796,8457,11269,132,3387,991,915,103
2030,27,None,56400,805,99360,70650,36120,93590,101190,13200,6110,35030,19330,9990,0,24,1147600,36370,51500,70000,5695,10757,5127,10429,157,2761,540,900,89
2030,28,None,63600,908,99360,79470,39940,119280,135630,15450,7150,38740,46010,10370,102680,27,1738800,-133860,54600,70000,7380,4169,5116,9642,3,3535,858,764,120
2030,29,None,50700,724,99360,56600,27000,116800,105910,10140,4270,26560,18270,8840,0,31,1095440,-25890,41500,70000,4923,4155,8467,9635,121,4235,572,1343,115
2030,30,None,56600,808,99360,91340,51640,109710,132820,12360,4190,31940,17410,9480,0,25,1147600,21410,47100,70000,8253,8304,5099,10492,82,2964,1083,803,125
2030,31,None,59100,844,99360,90660,50350,116330,119380,13440,5560,34130,34810,9860,0,33,1207220,13120,48900,70000,986,4949,7627,5657,156,3495,823,744,100
2029,0,None,53000,757,96400,81250,45840,75470,133210,7790,4210,27830,61070,9470,0,21,1002560,-14200,45500,70000,1529,7495,8371,7364,136,3498,706,559,82
2029,1,None,59000,842,96400,96080,55040,116550,91310,9210,5660,31970,57410,10050,0,25,1103780,19040,49900,70000,6544,9102,4216,8823,432,3278,574,1362,110
2029,2,Division,69000,985,96400,141790,88170,126390,79600,20230,9060,45910,38500,10930,0,68,1450820,146140,60000,70000,1143,6644,5891,8002,81,3479,739,679,104
2029,3,None,79300,997,96400,171380,151930,61440,170060,23350,10140,59500,32300,9610,0,73,1672540,239290,74100,79500,1010,8299,5952,3844,16,4056,1783,1361,76
2029,4,None,74700,990,96400,169230,93020,123990,102690,20710,11690,54590,18110,9200,0,50,1368880,191650,67700,75400,1874,6607,8462,7223,26,3574,1145,1033,93
2029,5,None,48000,685,96400,67860,37150,83420,135530,6400,4000,23230,16830,8740,0,26,901340,-9480,40600,70000,1913,5787,6745,8159,285,3622,770,1162,114
2029,6,None,69000,985,96400,124780,76600,108020,147220,18100,8240,45910,33520,10930,0,52,1450820,70340,59200,70000,1718,1568,1854,8005,66,2690,485,890,97
2029,7,None,62000,998,96400,136100,64970,108240,157780,11750,6980,51840,32240,9510,0,36,1320680,60270,57400,62100,4897,7464,5906,3846,11,2883,883,992,106
2029,8,Wild Card,50300,656,96400,64240,54910,71260,208650,9040,4330,21820,16030,7880,0,34,1004970,-53080,40500,76600,3285,4132,5970,8023,3,4090,696,1008,91
2029,9,None,59900,855,96400,94640,54410,104000,98870,13470,6240,34320,16860,9530,21040,38,1383340,49180,50600,70000,4933,4178,8366,8890,365,3216,1308,698,131
2029,10,Conference,69800,978,96400,168350,102000,151200,71480,17950,8040,47960,37460,8760,0,62,1373700,171800,60300,71300,4883,4988,6762,6332,187,3502,1310,929,105
2029,11,Division,69900,998,96400,133480,82660,133320,71200,21570,9510,51690,27750,11310,0,74,1619520,151730,65800,70000,3268,6637,5079,9785,225,2975,1070,807,89
2029,12,None,65700,938,96400,84920,45860,62850,197500,7250,5930,30880,59060,10470,89200,20,1291760,-147840,53800,70000,4924,4176,5089,4767,385,2568,817,1202,91
2029,13,None,84800,998,96400,152770,116520,118790,67980,38060,12010,58040,31900,10430,0,69,1947280,244700,81200,84900,905,9923,6812,5557,30,3159,484,886,96
2029,14,None,68200,974,96400,98680,55310,85060,155510,16650,6670,39420,14740,10160,48400,46,1687000,-740,56800,70000,2054,7455,7658,5670,319,3900,595,1326,107
2029,15,Won Conference,89800,998,96400,194010,166780,115090,132580,50080,11210,59790,21720,10630,0,87,1903900,298250,87400,89900,2041,8308,6760,8171,219,3422,1534,922,113
2029,16,Wild Card,66600,951,96400,96550,51350,126000,73450,16260,7400,38950,55900,10160,0,51,1368880,41400,55300,70000,4103,6631,5086,8001,443,2850,1053,577,101
2029,17,None,69200,988,96400,103180,58230,118770,145090,18220,8170,44380,17150,10800,115360,23,1687000,-78590,60300,70000,6553,4169,5944,4701,148,1623,1175,1033,99
2029,18,Division,56600,998,96400,105750,76230,126690,86090,16260,7530,53130,24050,9180,0,66,1479740,109290,52300,56700,1477,6628,5111,8167,235,3419,542,845,97
2029,19,Champion,61700,881,96400,101530,44270,84450,143760,10540,5700,26240,24580,9170,0,47,1033890,22720,45700,70000,8267,9125,7619,5684,108,3004,816,778,80
2029,20,Conference,50700,1000,96400,131970,113850,90670,110040,15550,7200,62000,23500,9530,0,68,1446000,193230,50600,50700,713,4159,5959,4673,100,4111,667,1606,83
2029,21,Wild Card,68900,981,96400,120960,71030,121890,77060,12100,7080,42490,19530,8860,0,55,1144750,122720,60000,70200,5730,9919,10044,5502,286,2483,1148,526,95
2029,22,None,56600,1000,96400,139550,85700,71880,163050,15270,9050,57610,16980,9400,0,52,1344780,142270,54500,56600,7412,7448,1733,7247,110,3048,969,1015,105
2029,23,None,60700,867,96400,74800,38420,121580,114280,12900,6070,30830,37160,9150,0,29,1178490,-22750,48300,70000,1852,7450,7599,5680,141,3744,769,770,104
2029,24,None,71100,879,96400,85940,84210,91220,146880,25160,8590,40320,27880,8900,0,50,1643620,65740,59400,80800,5702,6597,6784,7177,313,2902,1023,827,113
2029,25,Wild Card,70500,1000,96400,132770,90750,66840,179980,21240,11990,53400,18760,9090,0,64,1479740,131880,65800,70500,3269,9920,1660,6509,83,2577,942,912,91
2029,26,None,69900,998,96400,117450,72670,126680,65160,20250,8930,52890,28780,11690,26400,44,1807500,109880,68200,70000,645,7467,8457,4677,85,2658,959,1019,123
2029,27,Division,62000,885,96400,76030,40340,87490,156430,14890,7010,32990,51700,9400,0,41,1115830,-37360,49500,70000,5695,8275,5127,4845,157,3160,985,772,80
2029,28,None,61400,877,96400,72460,38630,126910,96830,14370,6650,37060,32670,9910,102680,24,1537580,-103430,53300,70000,7380,9091,5116,8827,241,3260,603,954,112
2029,29,None,45600,651,96400,48020,24300,114680,125660,8590,3620,24780,26240,8260,0,24,1067630,-69130,40400,70000,4923,4155,8467,8067,121,4107,808,1365,117
2029,30,None,57700,824,96400,90450,50800,120970,85700,12070,4090,29990,40310,9020,0,37,1072450,27800,45700,70000,5722,8304,5099,10492,82,3535,986,986,102
2029,31,None,61300,875,96400,88810,50890,111710,81420,13380,5540,33420,26820,9400,0,39,1108600,59090,49500,70000,986,6601,6801,8876,156,2820,559,787,108
2028,0,None,54800,782,93440,88130,52540,94740,114840,11490,4760,30990,21420,8950,0,26,1083900,43100,45800,70000,1529,7448,8371,1997,11,3062,569,865,132
2028,1,None,62000,885,93440,97060,57100,102860,118730,9840,5940,33380,28310,9970,0,27,1062880,36890,52100,70000,6544,4988,3449,8823,82,3119,1314,990,116
2028,2,Division,68300,975,93440,129540,79370,100540,74660,18330,8340,41060,36790,10080,0,65,1261440,148010,56100,70000,1143,6644,3463,8859,81,3400,685,824,92
2028,3,Wild Card,79200,996,93440,165150,144310,64410,175480,22300,9680,56620,29230,9110,0,72,1653880,213270,72700,79500,1010,8299,7618,3844,16,3277,1386,559,80
2028,4,Conference,74700,990,93440,182410,101840,115650,56950,22800,13080,48950,17560,8480,0,75,1186680,263880,63700,75400,1874,6607,6749,1730,26,2726,1271,849,105
2028,5,None,51800,740,93440,68050,39430,96960,95650,6790,4240,23320,51530,8520,0,24,880670,-17390,41400,70000,627,8293,6745,3931,285,3323,844,1018,95
2028,6,None,69000,985,93440,121700,72670,131410,47600,17250,7860,43540,31960,10330,0,50,1373560,135160,59300,70000,1718,8276,1854,8005,66,4094,747,1412,109
2028,7,None,67700,967,93440,115820,66790,122870,76080,16510,7520,41530,34440,10080,2980,41,1457660,95160,57300,70000,4897,5774,5906,3846,35,2816,659,740,127
2028,8,None,48700,635,93440,62360,52320,78550,158120,8740,4190,23040,15020,7810,0,15,946080,-15410,42500,76600,3285,4132,5970,3841,3,3426,1071,1106,96
2028,9,None,57000,814,93440,87960,50490,82020,181000,12100,5700,32280,54800,9070,21040,22,1165660,-65960,48300,70000,4933,4178,7650,8890,365,3539,852,776,133
2028,10,Wild Card,71200,998,93440,183550,124640,151780,87700,19960,8800,58150,34860,9300,0,69,1518400,204900,69200,71300,4883,6605,5139,5679,187,2319,485,966,140
2028,11,Champion,69400,991,93440,128340,65820,114440,106230,17640,7900,43540,26890,10330,0,56,1350200,98790,61300,70000,3268,3268,6711,6300,225,3768,608,860,95
2028,12,None,66800,954,93440,89730,49650,68400,149800,10600,6400,33780,23350,9970,89200,18,1424960,-57120,54300,70000,4106,7475,5089,7329,61,2157,832,1193,114
2028,13,None,84800,998,93440,146290,111370,80010,143620,36600,11550,55500,30920,9940,0,66,1817400,190260,80400,84900,905,4955,6812,5557,30,3002,1039,933,123
2028,14,None,66400,948,93440,90090,49400,93780,124940,14940,6090,36720,33630,9450,48400,40,1602490,-19520,53400,70000,2054,9094,4216,5670,319,3530,1479,917,86
2028,15,Won Conference,89700,997,93440,172320,134240,106710,62490,41700,9470,52670,20370,9740,0,83,1579130,304530,82500,89900,2041,1549,1884,8171,219,3471,917,967,118
2028,16,None,65200,931,93440,92120,51010,132270,66620,15510,7060,38650,23640,9830,0,40,1350200,65430,56800,70000,4103,5767,964,8001,136,2584,936,631,98
2028,17,None,69200,988,93440,99610,57360,110560,126070,17580,7880,43540,46000,10330,115360,23,1602490,-88910,61800,70000,6553,4949,5944,4701,148,3396,756,933,100
2028,18,Division,56400,994,93440,106440,75690,110760,118060,15820,7330,52170,20910,8880,0,60,1359550,92280,52300,56700,1477,6628,5111,8167,235,2991,1086,1063,96
2028,19,Division,56900,812,93440,75270,40690,107390,104810,12370,5130,27670,17280,8440,0,42,1044190,16650,45700,70000,8267,9125,7619,4050,385,3437,534,1025,108
2028,20,Wild Card,70000,1000,93440,115060,71060,62430,132470,21330,6770,50360,30580,11090,42000,60,1742650,79450,67200,70000,713,4979,5959,8023,100,3843,552,1355,110
2028,21,None,68800,980,93440,114200,68920,95450,112870,11770,6880,41550,18430,8540,0,46,1048860,101470,60000,70200,5730,8288,1949,4837,286,3478,537,855,98
2028,22,None,56600,1000,93440,133690,84700,74380,153780,15180,8850,57200,16470,9110,0,51,1331520,139320,55400,56600,1600,6633,1733,4673,110,2306,819,1226,84
2028,23,None,61700,881,93440,73420,38560,119540,65370,12930,6090,31410,20620,8950,0,30,1121280,41370,49800,70000,1852,9127,7599,8081,272,3471,791,1058,105
2028,24,None,73900,914,93440,86390,79700,100490,172020,24940,8520,37700,54970,8420,0,46,1555770,-5210,58800,80800,5702,6597,6784,1324,313,3621,1417,739,96
2028,25,Division,70300,997,93440,126260,85250,59440,162260,19900,11410,50100,18190,8590,0,70,1420280,137880,63600,70500,3269,4159,1660,8032,83,3743,986,977,94
2028,26,Wild Card,69900,998,93440,115730,70660,89100,136970,19390,8550,50880,26330,11090,26400,58,1723960,68760,68200,70000,645,7467,5952,4677,85,3826,666,694,98
2028,27,None,62100,887,93440,73790,37360,63020,99430,13780,6380,34490,23250,9320,0,33,1046520,64220,52000,70000,6562,4169,847,5559,65,1917,1882,1067,78
2028,28,Conference,66300,947,93440,85400,43060,123990,95060,17430,8060,33590,19690,9200,102680,34,1340860,-69640,51100,70000,7380,7491,5116,8827,241,3413,841,937,96
2028,29,None,49100,701,93440,49560,26070,115610,82750,9250,3900,25690,14410,8190,0,21,999800,-13050,41900,70000,4923,4155,8467,7183,122,1881,793,1070,109
2028,30,None,55300,790,93440,83590,48030,117060,89610,11260,3820,29310,23170,8690,0,29,1013820,30920,45900,70000,5722,8304,5099,1120,108,3154,893,1324,88
2028,31,None,63300,904,93440,97290,53840,97910,131830,14250,5800,34950,23930,9450,0,33,1095580,36450,51500,70000,986,6642,4255,5467,156,3582,1099,804,117
2027,0,None,55900,798,90480,87340,53660,89890,128230,11380,4720,30700,20080,8620,0,28,1069920,33160,46800,70000,1529,1155,1458,1556,11,3753,466,979,80
2027,1,None,58700,838,90480,93230,54640,76660,87950,9030,5460,32590,33320,9600,0,38,1029210,77900,51500,70000,6544,4988,3449,8823,82,3060,959,752,100
2027,2,Conference,67900,970,90480,122060,70260,75330,157320,15960,7270,39290,38230,9620,0,51,1212430,64820,55400,70000,1143,4946,3460,6299,81,3222,1133,609,113
2027,3,Division,79200,996,90480,162280,140860,79680,163910,21540,9350,54400,27140,8710,0,76,1592440,199470,72800,79500,1010,8299,7618,4861,16,3845,1480,585,103
2027,4,Division,74200,984,90480,163240,92420,107750,115320,20230,11610,48000,33960,8200,0,63,1203380,160750,63700,75400,1874,6607,8462,4671,26,2945,1116,964,106
2027,5,None,49000,700,90480,65960,37160,87110,114630,6320,3950,23400,22280,8310,0,15,902530,-5060,41900,70000,5713,2059,6745,3931,148,3435,1185,1230,104
2027,6,Champion,68800,982,90480,149840,86150,87010,156190,19900,9060,40770,31670,9870,0,68,1348150,111460,56300,70000,1718,5788,5956,8005,66,3712,918,743,109
2027,7,Division,69900,998,90480,139050,92990,116320,55240,21090,9300,51100,32850,10870,2980,74,1678400,185750,67100,70000,4897,7464,5906,3846,35,3091,750,1195,112
2027,8,None,52800,689,90480,74270,62690,91970,112330,13900,4990,26220,21400,6840,0,25,977180,40010,43600,76600,3285,4132,5970,1053,3,3819,817,892,88
2027,9,None,61000,871,90480,91540,54980,112590,128250,13170,6100,33740,26900,9000,0,20,1040520,13270,50600,70000,4933,4178,807,8890,319,1742,1064,649,108
2027,10,Wild Card,71200,998,90480,180440,123710,144690,28150,19840,8610,57710,33480,9000,0,76,1443150,265470,70200,71300,4883,1021,5139,6319,187,3776,727,878,107
2027,11,Division,69300,990,90480,108790,66930,110400,111630,17910,8160,39290,35470,9620,0,58,1257670,64440,58100,70000,3268,4176,1979,6300,225,3611,1009,930,70
2027,12,None,67400,962,90480,86040,48650,58920,171290,10220,6170,31710,20820,9460,89200,20,1289340,-76420,53900,70000,4106,7475,1100,3872,61,3360,761,878,110
2027,13,Wild Card,84800,998,90480,160480,128760,69620,143630,40240,12700,57560,24580,9860,0,86,1814120,242530,83100,84900,905,4955,6812,1612,30,2922,823,858,121
2027,14,None,65400,934,90480,88070,50500,81960,167030,14770,5920,36440,24780,9250,48400,26,1565300,-45240,55300,70000,2054,1574,4216,4702,121,2743,965,637,104
2027,15,Conference,68100,972,90480,102830,57240,94050,110580,17140,5620,37380,19720,9370,33890,51,1275760,43080,56600,70000,2041,8308,5096,8171,219,4479,710,1290,107
2027,16,Wild Card,68000,971,90480,96390,56090,91360,150140,17110,7790,37380,19880,9370,0,50,1158140,34490,56800,70000,4103,5767,306,5625,136,3452,609,762,97
